buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,buyer_area_code,buyer_phone_number
531,Catherine,Johnson,50,200,4,393,249,303-9362
532,Tina,Bates,43,273,1,11,431,308-2370
533,Holly,Wilson,22,63,1,382,437,802-6941
534,Harold,Richmond,71,281,3,361,289,591-7304
535,Jennifer,Garcia,60,305,1,371,306,942-1329
536,Sabrina,Pope,21,263,3,204,780,628-9676
537,Erika,Mckinney,69,235,4,185,250,546-1084
538,Paige,Lee,46,369,2,218,289,920-1040
539,Nicole,Christensen,29,150,3,167,709,906-4198
540,Maria,Rivera,34,121,4,114,438,667-2809
541,Debbie,Adams,41,219,4,188,782,608-7969
542,Alex,Barnett,34,233,4,258,639,499-1630
543,Devin,West,77,319,5,245,579,125-7400
544,Benjamin,Schwartz,37,113,3,179,709,150-6516
545,Meagan,Brown,25,191,3,307,867,375-4731
546,Jermaine,Ross,76,202,5,354,438,686-7781
547,Melissa,Wolfe,34,7,2,151,226,928-8691
548,Chase,Dennis,23,231,1,344,289,515-6341
549,David,Dunlap,74,189,2,260,289,858-8274
550,Angela,Allen,81,275,1,406,778,858-7832
551,Daniel,Bell,64,289,5,405,226,777-2570
552,Richard,Hernandez,62,287,4,35,647,691-9200
553,Kelly,Simpson,23,140,1,189,506,154-8955
554,Lisa,Cook,49,186,2,309,780,528-4355
555,Kimberly,Hayes,25,274,4,345,639,453-1391
556,Natalie,Price,61,299,3,254,639,365-9971
557,Kayla,Long,33,126,4,381,778,874-6303
558,Steven,Gay,66,272,5,174,204,144-9050
559,Brett,Evans,75,262,1,385,250,355-3104
560,Alan,Gutierrez,18,156,4,274,905,673-7726
561,Martin,Nelson,33,104,1,1,431,923-8198
562,Shelby,Marks,59,136,4,402,587,483-4959
563,Jeffrey,Dennis,25,252,2,406,807,433-9540
564,Megan,Martinez,31,224,3,251,519,397-4259
565,Katherine,Dyer,79,283,4,383,548,891-3266
566,Mark,Cook,80,280,1,230,819,555-3471
567,John,Martin,55,249,5,28,306,635-3884
568,Krystal,Brady,71,113,4,285,250,687-4997
569,Annette,Brown,42,142,4,354,873,230-7421
570,Brian,Bell,39,173,5,330,581,411-2083
571,Johnny,Fernandez,58,273,4,298,778,555-5559
572,Scott,Horton,79,58,1,97,807,269-2076
573,Joshua,Brewer,37,10,2,175,825,232-2220
574,Melissa,Edwards,27,285,3,310,204,245-1456
575,Christina,Solis,71,119,2,262,604,765-7102
576,Karen,Matthews,70,264,4,175,367,305-6284
577,David,Ford,70,367,3,299,365,346-8002
578,Catherine,Lewis,18,320,3,365,548,165-7523
579,Richard,Nelson,18,181,5,307,782,160-7005
580,Richard,Castillo,52,282,5,273,365,337-8139
581,Dennis,Nichols,33,293,4,26,613,813-3162
582,Lindsey,Holland,48,266,3,421,226,693-8338
583,Christopher,Jackson,68,191,2,121,613,154-3175
584,Paul,Irwin,40,121,2,105,782,175-6564
585,Dillon,Willis,52,266,2,237,343,362-8556
586,Andrew,Moyer,73,18,2,218,236,590-5644
587,Michelle,Wilkinson,49,108,5,260,506,354-3661
588,Bryan,Leonard,70,81,2,71,519,700-1454
589,Sean,Walls,37,254,4,8,416,661-3356
590,Jessica,Wilson,71,182,3,10,613,583-3069
591,Jorge,Smith,60,103,2,80,587,836-1410
592,Joseph,Jordan,24,282,2,326,367,661-5104
593,Victoria,Bell,31,298,3,380,289,174-2627
594,Justin,King,76,209,3,154,639,134-9099
595,Daniel,Calderon,62,328,1,348,581,634-8767
596,Samuel,Schultz,59,319,3,207,367,376-4537
597,Juan,Morgan,25,104,4,56,647,928-3155
598,David,Burch,21,132,2,65,403,286-5933
599,Michael,Rasmussen,36,218,5,273,450,205-1651
600,Michael,Garcia,33,364,5,398,204,875-3656
601,Corey,Brown,27,392,2,417,437,973-5127
602,Douglas,Webster,72,126,2,147,581,139-8363
603,Daisy,Compton,65,34,3,311,867,632-7088
604,Timothy,Barnes,42,264,2,207,431,960-4619
605,Gregory,Wilson,67,286,4,230,581,260-8313
606,Micheal,Smith,47,318,1,139,289,635-5411
607,Matthew,Forbes,77,143,2,379,647,758-5614
608,Paul,Young,53,335,1,213,778,267-3393
609,Maria,James,28,121,4,356,587,798-5155
610,Stephanie,Wallace,46,229,2,213,905,788-4160
611,Teresa,Jacobson,77,185,5,268,204,200-4925
612,Anita,Williams,57,43,2,10,236,489-9384
613,Jacob,Stevens,45,99,3,426,705,787-7008
614,Natasha,Vega,52,307,3,296,587,722-8272
615,Anthony,May,56,232,3,298,873,194-8191
616,Tracy,Johnson,48,214,3,54,506,584-2715
617,Christopher,Martinez,47,361,4,357,343,735-2285
618,Amy,Dean,20,353,4,78,438,230-1207
619,Debra,Gonzalez,59,285,5,408,639,724-2414
620,Tiffany,Watson,40,248,1,296,450,944-3757
621,Megan,Ellis,52,128,1,197,639,220-7655
622,Craig,Bates,38,314,5,312,825,719-3149
623,John,Smith,48,129,2,201,780,888-6845
624,Mark,Martin,43,193,4,84,416,987-4979
625,Sharon,Smith,35,172,4,257,437,440-8371
626,Laura,Reed,18,144,2,418,306,332-5080
627,Robert,Young,81,226,2,345,613,930-3324
628,Mark,Gibson,57,197,1,152,873,485-9415
629,Evelyn,Perry,78,341,4,275,709,607-8869
630,Jessica,Roberts,80,179,2,199,639,327-1489
631,Rachel,Pacheco,45,327,3,386,437,923-1597
632,James,Brown,76,156,2,17,343,165-6438
633,Alexander,Anthony,48,187,1,350,579,275-5184
634,Mary,Murray,58,141,4,219,825,291-3950
635,Karen,Jackson,19,129,1,167,438,206-2305
636,Samantha,Short,68,278,3,70,403,421-8149
637,Melissa,Powell,75,341,3,345,438,435-5569
638,Samantha,Chan,63,222,3,321,431,486-2432
639,Jacob,Walker,33,183,5,171,873,154-2358
640,Emily,Harris,63,121,5,31,604,936-7360
641,Julie,Conley,68,256,4,348,418,862-3243
642,Adrienne,Foster,45,35,2,367,905,822-1270
643,Jessica,Mitchell,54,136,3,241,905,880-1652
644,Karen,Anderson,46,372,4,214,548,151-6044
645,Marie,Garcia,33,332,4,302,438,524-4781
646,Rhonda,Hunter,49,26,3,325,367,684-1708
647,Joshua,Thompson,52,127,4,54,873,841-2112
648,Mark,Jones,20,360,4,209,367,821-6553
649,Lisa,Molina,18,353,5,348,867,197-2591
650,Danielle,Mercado,31,314,4,78,782,771-3689
651,Michael,Morgan,26,187,5,319,778,489-5840
652,Brandon,Watts,76,141,1,335,367,951-7544
653,Timothy,Ray,79,173,5,394,709,472-5586
654,George,Sanchez,67,167,2,123,450,237-8062
655,Benjamin,Charles,22,358,5,348,902,192-8059
656,Lori,Jones,69,146,5,187,825,359-5835
657,Amy,Martin,81,175,1,258,226,558-7063
658,Kimberly,Espinoza,51,161,4,228,825,509-3532
659,Erin,Lara,38,192,1,114,548,620-9431
660,Andrew,Gonzalez,18,71,5,162,819,528-9397
661,Joshua,Wright,48,148,5,43,514,177-9007
662,Michael,Hines,70,298,3,22,613,109-1127
663,Jessica,Allison,64,143,4,51,343,894-4718
664,Nancy,Woods,71,219,5,190,514,730-8671
665,Keith,Maldonado,33,290,1,9,825,861-1453
666,Joshua,Johnson,38,146,1,345,639,955-1741
667,Kaitlyn,Johnson,52,157,3,263,587,727-1533
668,Matthew,Long,33,109,3,338,581,788-7707
669,Laurie,Harrison,32,208,1,52,249,962-9053
670,Scott,Pierce,28,121,5,375,819,793-7166
671,Robert,Willis,71,375,1,106,613,185-2719
672,Jennifer,Bishop,68,222,5,137,581,973-4464
673,Jacob,Caldwell,62,135,3,109,819,776-3200
674,Kirsten,Ramirez,41,354,5,151,905,769-3102
675,Susan,Frey,59,229,2,407,437,430-5173
676,Ana,Weaver,50,125,1,29,514,665-5351
677,Maria,Smith,27,250,1,63,418,746-2512
678,April,Gates,65,272,1,180,825,820-8997
679,Brandi,Keller,76,102,3,29,587,960-4901
680,David,Stone,60,230,4,75,613,591-1747
681,Eric,Oliver,69,179,1,110,416,467-2863
682,Kyle,Bishop,66,180,1,326,639,729-9442
683,Brandon,Christensen,18,300,3,403,873,838-4742
684,George,Beck,52,224,2,309,431,188-9997
685,Crystal,Holmes,39,215,1,390,306,905-4746
686,Kelsey,Duffy,62,182,1,3,249,837-4365
687,Peter,Petty,39,356,4,220,365,332-7698
688,Alexandra,Adams,70,194,3,121,778,674-7591
689,Rachel,Lewis,76,165,3,312,782,1000-6123
690,Kaitlin,Franco,54,366,5,176,416,866-2368
691,Erik,Miller,53,348,2,131,250,914-8671
692,Gregory,Kramer,79,2,4,226,778,541-7774
693,Sue,Carney,80,103,1,319,705,542-2977
694,Darrell,Sharp,29,257,2,178,613,714-3818
695,Juan,Nguyen,80,158,4,137,438,207-5338
696,Natalie,Haas,42,128,1,80,514,353-1606
697,Allison,Carter,40,166,1,27,548,409-1591
698,Linda,Stone,22,163,4,368,873,886-7941
699,Terry,Simpson,73,131,4,155,867,904-7910
700,Michael,Schwartz,51,284,1,428,639,730-5578
701,Patrick,Rodriguez,68,2,5,359,367,467-8570
702,Michelle,Carlson,56,339,2,324,519,300-1919
703,Sarah,Duncan,18,328,5,385,647,959-9910
704,Jennifer,Boyd,70,248,2,317,289,926-1144
705,Kenneth,Scott,81,5,1,421,709,855-3666
706,Anna,Fields,35,289,5,341,613,847-8020
707,Christina,English,55,335,4,402,343,152-9048
708,Tiffany,Ford,65,118,4,224,418,639-2917
709,Alyssa,Cunningham,45,55,4,215,519,872-2953
710,Jacob,Davis,59,38,3,409,581,287-5877
711,Rebekah,Graham,67,146,2,287,289,439-5505
712,Danielle,Williams,36,196,4,323,782,425-5102
713,Julie,Donovan,24,313,5,314,709,717-2897
714,Steven,Williams,62,363,2,55,709,373-2169
715,Michael,Cisneros,58,303,1,350,867,501-1577
716,Seth,Walker,62,323,2,65,236,303-5210
717,Joshua,Smith,43,150,4,401,416,919-4428
718,Leonard,Blackburn,45,172,1,180,519,788-8175
719,Spencer,Glenn,33,173,4,39,365,443-1422
720,Andrew,Knight,28,235,3,281,807,254-4172
721,Mark,Rich,66,131,5,220,236,572-3031
722,Debbie,Hughes,52,126,4,21,249,288-7458
723,Steve,Jones,68,230,4,238,780,371-4374
724,Troy,Morris,18,122,4,290,604,764-3308
725,Amanda,Travis,52,372,4,188,604,597-3440
726,Christopher,Savage,19,356,4,329,437,475-7219
727,Mckenzie,Paul,61,295,3,279,639,794-3379
728,Tammy,Hardy,28,49,5,200,905,588-6198
729,Melissa,Buck,63,251,5,19,343,133-5287
730,Randy,Stone,54,374,1,2,236,468-5455
731,Gina,Blair,77,208,1,59,250,754-5957
732,Joshua,Daniels,67,99,5,419,367,811-3591
733,Jeffery,Parks,75,284,2,245,249,925-8718
734,Kimberly,Brown,52,162,5,213,905,991-7612
735,Jared,Spencer,25,236,3,46,807,778-3058
736,Alicia,Hammond,70,256,3,322,639,579-5342
737,Cynthia,Cunningham,18,272,1,334,807,752-3950
738,Jackie,Jones,62,118,3,387,236,997-5986
739,Jennifer,Barnes,44,361,4,287,450,190-9211
740,Maurice,Garcia,28,286,1,4,418,490-4508
741,Matthew,Mendoza,67,276,4,6,780,457-8445
742,Terry,Turner,18,51,1,225,418,928-2616
743,Paige,Peters,36,279,5,10,905,292-1986
744,Ryan,Jones,71,218,2,267,367,621-6271
745,Jonathan,Mahoney,65,63,4,43,579,420-4952
746,Benjamin,Goodman,64,312,5,378,581,145-6462
747,Craig,Hart,24,199,3,224,367,158-9673
748,Kathryn,Blair,80,366,2,11,639,176-2997
749,Megan,Hernandez,81,144,1,89,514,299-1019
750,Alexander,Maxwell,24,330,4,72,709,734-1572
751,Sheila,Mason,19,234,1,315,587,730-2401
752,Melissa,Johnson,56,220,3,35,867,578-4882
753,Cassandra,Tucker,75,368,4,121,647,676-7232
754,John,Mccullough,66,357,4,72,367,701-5708
755,Maria,Hutchinson,20,290,4,52,639,999-3897
756,Kayla,Johnson,36,105,1,170,418,337-2839
757,Clinton,Lewis,33,35,3,232,639,992-6350
758,Aaron,Carpenter,26,274,2,221,705,619-2024
759,Luke,Brown,67,114,5,369,807,312-6003
760,David,Burton,69,148,3,66,519,218-7636
761,Sharon,Cowan,56,309,3,59,450,325-7599
762,Joe,Turner,28,159,3,352,403,310-4994
763,Harry,Davis,78,21,2,426,778,150-2317
764,Larry,Baker,31,236,1,312,365,507-8407
765,Jason,Ryan,56,244,5,208,226,452-8258
766,Courtney,Fox,55,41,1,125,604,400-3361
767,Susan,Perez,46,42,4,138,431,636-7647
768,Kimberly,Sullivan,28,141,1,47,416,817-9826
769,Teresa,Quinn,23,338,1,220,514,182-4837
770,Rachel,Riley,21,195,1,287,343,741-7962
771,Barbara,Brown,29,224,5,155,506,964-1384
772,Shawn,Callahan,28,220,3,44,306,948-5529
773,Cindy,Sandoval,47,155,1,309,819,889-5215
774,Jason,Wells,66,344,4,350,867,948-9472
775,John,Taylor,47,14,1,29,548,273-9315
776,Joseph,Rosales,29,16,4,351,905,187-1994
777,Kenneth,Duran,70,146,4,237,506,489-2364
778,Lisa,Perkins,70,201,4,372,437,485-5158
779,Sandra,Rogers,33,123,2,264,431,182-2605
780,Michael,Patton,52,134,2,241,782,275-9740
781,Rebecca,Frye,61,324,5,64,343,967-6105
782,Traci,Allen,59,99,2,282,365,575-8808
783,Melinda,Cox,61,160,2,182,403,209-1190
784,Christopher,Vincent,36,273,4,293,438,651-9352
785,Kimberly,Forbes,75,304,4,257,519,237-3332
786,Jill,Moore,68,359,3,157,705,213-2209
787,Kimberly,Davis,44,190,3,416,782,355-2953
788,William,Patterson,31,195,5,43,236,283-8326
789,Jason,Merritt,35,105,3,31,249,770-2344
790,Joe,Robinson,22,134,2,3,418,930-7595
791,Paul,Kemp,75,372,4,95,647,773-4795
792,Beth,Ford,21,139,4,129,403,429-9633
793,Alexander,Williams,31,136,1,177,306,980-7092
794,Melanie,Bowman,72,230,1,193,639,500-3306
795,Tina,David,56,293,4,312,343,587-5522
796,Michael,Brown,32,149,3,392,548,440-8378
797,Brett,Rodriguez,53,348,3,86,438,186-7891
798,Joseph,Smith,69,352,2,39,604,608-1529
799,Christian,Rios,52,194,4,65,807,323-1256
800,Philip,Gibson,33,10,2,298,705,157-1449
801,Gregory,Porter,67,248,3,431,204,212-8493
802,Michael,Villa,47,235,1,142,581,774-5287
803,Crystal,Smith,43,238,3,345,807,265-9603
804,Kimberly,Ritter,27,115,5,217,249,302-8396
805,Karla,Garcia,53,128,3,370,709,665-4539
806,Lindsay,Murphy,29,157,5,13,204,531-2643
807,Charles,Davis,80,251,5,152,825,854-9182
808,Mark,Smith,42,150,4,351,418,330-8325
809,Justin,Levine,56,11,1,168,204,405-4676
810,Molly,Bradley,30,328,2,330,403,535-5181
811,Cameron,Martinez,20,358,4,220,587,866-5065
812,Jill,Rodriguez,27,234,5,368,367,602-3890
813,Karen,Wilson,43,38,4,211,604,570-8332
814,Stephen,Brown,46,259,1,357,416,740-4872
815,Andrew,Ashley,60,15,3,265,613,582-1459
816,Craig,Burns,58,255,4,144,204,425-7358
817,Rodney,Oconnell,75,362,3,248,437,338-4568
818,Dylan,Kelly,61,213,2,105,343,622-7183
819,Theresa,Baker,64,40,2,128,367,806-5084
820,Patrick,Torres,45,275,5,112,705,608-2744
821,Frank,Hardy,44,316,4,195,416,845-8100
822,Kristina,Guerrero,41,187,2,61,709,767-3153
823,Robert,Dawson,75,60,4,41,902,776-6781
824,Michael,Richard,49,360,3,245,519,551-1284
825,Katherine,Stuart,57,158,3,171,236,178-4001
826,Monique,Welch,47,157,4,78,581,147-7094
827,Douglas,Ross,36,304,4,320,438,421-9628
828,Tara,Turner,38,117,1,315,403,756-4307
829,Sharon,Barrett,58,281,1,84,367,521-3662
830,Anna,Galloway,57,148,2,255,519,184-1428
831,Jennifer,Gonzalez,52,345,2,286,416,504-1661
832,Denise,Fernandez,18,289,5,232,365,575-1805
833,Tracey,Barrett,48,101,2,191,236,689-2221
834,Brittany,Phillips,50,338,3,310,905,126-2799
835,Hannah,Smith,39,34,1,215,249,488-6151
836,Amber,Weber,50,153,5,403,639,650-1973
837,Ashley,Gonzalez,20,234,5,365,819,648-9751
838,Kevin,Cole,57,138,1,155,819,200-6977
839,Lisa,Patel,36,329,2,186,506,923-2629
840,Brooke,Zimmerman,69,257,5,54,226,825-5182
841,Jennifer,Morris,62,270,5,21,902,578-5017
842,Kelly,Taylor,42,246,5,395,418,549-7380
843,Daniel,Prince,48,167,4,45,249,561-9241
844,Debra,Walker,45,337,3,196,819,306-9850
845,Rebecca,Roberts,42,256,4,116,249,357-7273
846,Kimberly,Morgan,75,149,1,7,226,606-1416
847,Richard,Gould,74,308,3,73,587,793-3477
848,Jonathan,Taylor,76,132,5,238,587,995-3808
849,Leslie,Young,54,67,3,378,604,151-9587
850,Timothy,Lopez,56,124,2,253,873,992-9832
851,Jacqueline,Villanueva,32,258,2,356,306,856-5551
852,Cheryl,Hall,56,220,2,301,587,554-5254
853,Benjamin,Singh,22,345,2,146,587,366-3385
854,Jacqueline,Smith,47,267,3,352,249,195-4496
855,Autumn,Griffin,65,108,4,350,450,171-5436
856,Joseph,Davis,21,357,1,277,613,247-9635
857,Vanessa,Johnson,74,113,2,317,289,630-4868
858,Anthony,Hebert,53,340,5,31,639,961-5787
859,Amanda,Harris,51,224,2,141,249,652-8020
860,Bonnie,Weaver,45,243,1,421,204,144-7566
861,Michael,James,42,353,2,219,367,189-9831
862,Dean,Mcbride,19,302,3,186,581,680-4101
863,Tyler,May,57,146,5,425,905,256-4402
864,Sarah,Santos,52,265,4,25,709,232-7357
865,Justin,Marshall,72,350,1,191,780,302-6192
866,Heather,Alvarado,64,316,2,314,249,483-4974
867,Joseph,Charles,30,280,4,342,365,646-9105
868,Amber,Mcmahon,77,197,5,185,506,931-5335
869,Kristin,Rios,39,180,5,323,639,484-8564
870,Christina,Bennett,73,137,4,35,819,613-7775
871,Beth,Zimmerman,40,253,1,79,204,801-3334
872,Larry,Marks,26,242,2,263,431,196-3179
873,Adam,Odonnell,74,349,3,238,778,439-3379
874,Teresa,Stephenson,53,146,4,377,778,105-7348
875,Robert,Greene,60,61,5,76,236,783-9062
876,Kelly,Terrell,26,221,1,10,226,919-7377
877,Christina,Harper,65,362,4,101,709,666-9191
878,Tony,Carlson,30,354,3,250,778,141-4859
879,Catherine,Sanders,66,60,3,283,450,829-4066
880,David,Garcia,54,357,4,314,905,937-2586
881,Amber,Griffin,58,293,5,123,416,728-1404
882,Marcus,Sanchez,57,119,1,197,226,130-7027
883,Sean,Summers,62,302,3,318,519,330-4752
884,Darlene,Garrison,58,334,2,43,306,247-7174
885,Carrie,Scott,31,59,1,209,431,363-2986
886,Jason,Crawford,61,340,3,1,778,627-2290
887,Frederick,Vargas,39,268,5,221,587,381-3548
888,Laura,Bradshaw,50,246,5,160,902,608-2377
889,Michelle,Patel,19,5,2,361,902,607-1608
890,Shari,Griffin,76,279,3,32,902,805-2415
891,Paige,Powell,68,4,4,152,306,237-1556
892,Leslie,Dalton,62,349,5,83,825,714-6332
893,Jeremy,Marshall,36,304,2,337,647,417-4408
894,Nathan,Hughes,18,100,2,239,450,532-2456
895,Caleb,Cook,53,305,2,165,343,588-8244
896,Karen,Blair,52,258,5,417,416,132-8837
897,Joe,Aguirre,34,8,2,166,236,652-6568
898,Brianna,Goodwin,33,275,2,16,506,111-9502
899,Tina,Hamilton,70,163,2,155,705,777-6319
900,Dylan,Byrd,35,266,1,218,647,805-9040
901,Jonathan,Anderson,61,212,1,348,519,680-3546
902,Timothy,Arnold,53,163,2,203,613,426-6755
903,Rebecca,Mack,26,54,1,48,709,321-8722
904,Aaron,Brooks,42,353,2,325,306,577-3440
905,Jacqueline,Miller,53,250,2,64,587,563-7340
906,Shirley,Smith,59,126,5,165,807,124-1673
907,John,Hernandez,72,212,1,365,514,818-9691
908,Brett,Wilkerson,70,196,2,259,780,999-1694
909,April,Young,67,156,4,245,343,901-7925
910,Jessica,Smith,42,344,2,202,807,159-7719
911,Amy,Cantu,73,208,4,384,819,332-8445
912,Cody,Chapman,37,387,5,309,289,302-5008
913,Christine,Golden,31,294,1,37,778,417-5251
914,David,Morris,48,369,2,424,250,331-7784
915,Patricia,Maldonado,65,164,4,185,506,801-6791
916,Edwin,Lindsey,34,53,3,405,250,402-4834
917,Kaitlyn,Marquez,75,329,2,346,403,302-9560
918,Elizabeth,Mack,73,140,5,375,514,573-6628
919,Melissa,Jimenez,37,68,4,10,204,652-5359
920,Randy,Graham,31,128,3,43,613,763-6370
921,Allison,Clark,45,210,4,328,506,970-9632
922,Jorge,Noble,68,203,5,8,438,570-6409
923,Larry,Pace,52,244,1,84,581,495-8156
924,Patrick,Price,76,153,1,207,873,111-9306
925,Karen,Vasquez,73,392,2,244,367,988-5455
926,Alex,Campbell,34,71,5,329,902,727-9893
927,Donald,Jones,22,261,4,347,431,672-1484
928,Joshua,Phillips,75,112,1,19,647,799-3274
929,Morgan,Carter,47,112,2,368,437,240-3462
930,Debra,Underwood,57,341,4,31,416,512-1065
931,Cynthia,Joseph,56,199,3,374,249,721-9952
932,Brian,Wise,20,197,2,5,437,991-8561
933,Kristina,Jones,41,190,4,326,780,918-9121
934,Beth,Andrews,62,55,4,122,403,516-6485
935,Shelley,Reynolds,54,327,3,313,905,186-3535
936,Andrew,Brown,44,199,2,376,647,744-4846
937,Shane,Hill,43,196,5,320,873,722-5350
938,Sara,Thompson,51,154,2,258,437,299-2942
939,Vanessa,Harris,60,152,2,402,604,505-8423
940,James,Guerra,43,231,5,402,819,345-1277
941,Hannah,Miller,26,231,3,327,902,414-5556
942,Emily,Olson,52,267,5,320,403,787-8568
943,David,Reeves,53,238,2,298,438,560-7248
944,Deanna,Harrison,71,159,3,349,579,381-2296
945,Patrick,Farmer,70,313,1,28,437,336-1501
946,Richard,Hamilton,44,25,4,77,604,530-8145
947,Nicole,Nelson,61,195,5,120,613,105-1694
948,Amanda,Stone,62,374,5,113,647,144-2771
949,Christopher,Brown,36,191,1,99,705,820-6060
950,David,Middleton,57,365,3,74,867,357-2572
951,Heather,Bell,62,211,2,100,514,118-6791
952,Daniel,Garcia,69,126,1,24,867,501-6204
953,Beth,King,54,302,4,368,204,925-6111
954,Andrea,Perez,43,235,4,88,604,574-1864
955,Cole,Hernandez,64,343,2,128,367,538-4237
956,Tracy,Allen,22,381,1,153,825,719-9919
957,Michael,Landry,69,276,1,228,431,671-2115
958,Thomas,Day,54,125,5,275,905,119-4236
959,Carolyn,Oneill,50,166,5,50,613,756-1077
960,Andrew,Murray,55,342,4,309,416,335-3220
961,Debbie,Mitchell,20,46,2,391,604,695-2452
962,Debra,Myers,80,394,5,111,587,210-3776
963,Monica,Wheeler,37,322,5,69,236,421-9302
964,Robyn,Williams,23,183,3,270,867,799-4329
965,Cynthia,Rogers,60,153,5,168,226,642-9885
966,Jesse,Oneill,64,101,2,334,709,157-2301
967,Brittany,Fleming,37,122,3,236,519,845-9983
968,Jill,Wyatt,19,37,2,105,250,863-8356
969,Dennis,Cruz,79,46,5,213,579,791-3755
970,Melissa,Davis,21,227,1,405,438,553-2383
971,Chris,Brown,69,164,2,30,873,188-6734
972,Carrie,Oneal,24,309,4,341,825,721-3109
973,Heather,Johnson,51,46,3,97,343,875-5800
974,Christopher,Brown,25,149,3,9,249,817-2618
975,Mason,Rivers,38,226,3,345,778,629-9522
976,Raymond,Anderson,52,190,5,327,416,484-1025
977,Kara,Harrell,27,348,4,282,306,582-4660
978,Noah,Ware,42,101,3,39,438,753-1533
979,Christopher,Palmer,27,164,5,114,778,985-5971
980,Stephanie,Rowland,42,217,5,61,613,120-1069
981,Jill,Garcia,78,319,5,40,418,441-2879
982,Jennifer,Cook,80,212,4,410,514,765-1615
983,Rick,White,44,329,4,172,581,476-9959
984,Christine,Freeman,72,330,4,384,306,663-9121
985,Joanna,Weber,20,382,1,170,416,888-3243
986,Angela,Holt,24,80,5,217,365,112-6134
987,Jennifer,Tyler,50,215,1,187,705,622-2709
988,Robert,Lewis,36,141,4,116,548,386-5441
989,Shelly,Mora,24,169,3,47,579,817-9422
990,James,Williams,54,204,2,332,548,603-8488
991,Michael,Johnson,28,138,1,38,613,752-7610
992,Dylan,Johnson,35,39,1,85,873,567-4136
993,Anthony,Lin,71,103,5,79,226,195-9928
994,Janet,Alvarez,54,185,3,201,438,386-2854
995,Sandra,Crawford,39,123,3,373,306,968-3735
996,Zachary,Lynch,23,133,1,137,902,618-5423
997,Amy,Simmons,64,255,5,22,438,198-5873
998,Joshua,Arnold,50,141,5,261,506,781-9306
999,John,Glover,19,209,3,313,579,722-6487
1000,Diana,Sanders,21,325,1,230,438,515-3146
1001,Christine,Anderson,73,210,4,208,780,260-3408
1002,George,Rodriguez,61,218,3,145,204,555-3063
1003,Spencer,Jackson,20,284,2,193,639,952-2943
1004,Daniel,Richards,32,224,3,367,905,785-2238
1005,Colleen,Hooper,53,303,2,12,418,766-7030
1006,Susan,Navarro,49,293,4,52,249,558-1175
1007,Crystal,Edwards,47,62,5,357,819,911-8869
1008,Rachel,Nguyen,79,202,1,249,782,117-1386
1009,Sarah,Reyes,77,349,2,311,437,521-2716
1010,Amy,Sullivan,59,190,2,5,587,919-1951
1011,Briana,Morgan,70,268,2,97,506,213-3089
1012,Jason,Jones,56,189,2,25,418,355-9714
1013,Tara,Kelly,56,122,1,273,873,232-1251
1014,Dustin,Wiggins,71,343,5,392,437,535-5560
1015,Juan,Silva,33,269,1,192,581,873-9153
1016,Michael,Williams,37,105,3,294,403,565-4308
1017,Marcus,Manning,20,133,4,162,367,621-4910
1018,Joel,Rodriguez,36,343,4,224,519,758-5041
1019,Ashley,Perry,79,228,1,152,579,267-1500
1020,Nathan,Farmer,68,124,1,133,506,330-1641
1021,Brian,Lopez,48,119,4,243,825,174-8216
1022,Meredith,Foster,24,169,3,63,905,493-7639
1023,Nichole,James,30,56,5,297,306,185-5014
1024,Kelly,Duke,65,230,3,215,709,839-7121
1025,Ariana,Goodman,69,336,3,115,579,512-6834
1026,Kristi,Carr,77,109,5,229,873,298-9450
1027,James,Green,18,48,4,386,548,525-4764
1028,Bridget,Sweeney,70,217,5,61,438,746-1693
