owner_id,first_name,last_name,owner_area_code,owner_phone_number
761,Tammy,Patterson,825,597-2519
762,Donald,Walker,780,650-4643
763,Sean,Humphrey,365,212-6623
764,James,Mcdaniel,506,182-4772
765,Carlos,Garner,204,694-3891
766,Sarah,Cox,579,578-4932
767,Barbara,Johnson,548,280-1413
768,Kimberly,Walton,418,125-3749
769,Brianna,Jackson,431,627-2825
770,Michelle,Adams,825,500-2929
771,Evan,Ward,403,575-4370
772,Jesse,Welch,438,143-5111
773,Glenda,Navarro,367,612-9172
774,Shannon,Hudson,548,206-2895
775,Scott,Turner,506,909-4355
776,Sandra,Melton,437,319-5125
777,Spencer,Goodwin,249,418-8544
778,Juan,Wong,778,671-6801
779,Margaret,Reyes,236,609-4203
780,Emily,West,873,147-3102
781,Tonya,Thomas,450,761-2935
782,Mark,Miller,587,885-7420
783,Justin,Edwards,902,487-9313
784,Elizabeth,Stewart,367,289-9346
785,Dana,Davis,403,517-7119
786,Leroy,Gross,226,547-1889
787,Kimberly,Gordon,506,442-4736
788,Tricia,Richard,548,404-7748
789,Danielle,Stephens,367,388-2140
790,Jasmine,Welch,639,313-5386
791,Matthew,Collins,289,589-7628
792,Nicole,Flores,647,890-7932
793,Wesley,Gentry,365,228-7292
794,Kevin,Townsend,506,289-2943
795,Kristen,Hill,782,486-6364
796,Richard,Heath,905,735-3346
797,Samantha,Williamson,705,380-6326
798,Tammy,Harris,250,764-7069
799,Kim,Hughes,639,959-8849
800,Bruce,Anderson,450,190-6529
801,John,Walters,639,507-2730
802,Daniel,Moyer,873,224-4910
803,Amy,Mcdaniel,236,140-3579
804,Dennis,Lambert,519,768-5953
805,Mariah,Hart,514,987-5299
806,Amber,Castro,437,721-5387
807,Carolyn,Roberts,587,421-2409
808,Emma,Wang,519,829-4640
809,Melissa,Foster,438,718-5083
810,Pamela,Adams,306,573-7619
811,Jeremy,James,705,458-6484
812,James,Harris,437,918-9310
813,Curtis,Page,548,182-7874
814,Kevin,Collins,236,937-3993
815,Gina,Thomas,867,780-3346
816,Patricia,Pierce,778,853-5025
817,Richard,Carpenter,604,737-7125
818,Jeffrey,Warner,343,489-2116
819,Brian,Bailey,548,543-6537
820,Brandon,Young,204,189-6187
821,Kristin,Larsen,825,933-5368
822,Francis,Harrison,579,276-7633
823,Kristine,Mcknight,902,344-4320
824,Stephanie,Reed,709,124-9481
825,Tyler,Harris,548,229-8622
826,Marc,Gordon,343,754-4811
827,Angela,Flores,709,672-9731
828,Chad,Lee,249,322-4753
829,Kimberly,Martin,782,471-4816
830,William,Nguyen,647,152-5545
831,Cole,Lloyd,418,493-4408
832,Philip,Richardson,825,753-5842
833,Lynn,Rowland,343,614-3905
834,Sarah,Turner,782,474-9062
835,Jessica,Munoz,581,686-2284
836,Grace,Washington,418,158-3049
837,Spencer,Chase,807,595-9877
838,Emma,Allen,873,922-2366
839,David,Harris,819,931-6762
840,Alex,Harper,581,834-6821
841,Marie,Jacobs,437,481-3438
842,Kathryn,Booker,647,813-1623
843,Kenneth,Payne,604,456-3850
844,Anita,Gibson,905,638-7244
845,Justin,Ellison,782,810-6267
846,Vanessa,Park,437,218-9294
847,Michael,Hogan,780,323-5567
848,Kimberly,Martin,506,757-9745
849,Jill,Jordan,639,617-1390
850,Leslie,Martinez,819,696-6168
851,Thomas,White,204,286-2821
852,Wendy,Castaneda,807,464-6631
853,Perry,Perry,581,620-2013
854,Brandy,Harrison,873,800-5527
855,Eric,Lewis,514,826-6664
856,Kayla,Roman,514,423-1458
857,Dakota,Kim,581,865-7197
858,Daniel,Harvey,403,287-2908
859,Trevor,Buchanan,581,456-6678
860,Kenneth,Brown,705,765-6250
861,Meagan,Lara,905,500-2963
862,Melanie,Jimenez,709,183-8877
863,Robert,Martinez,825,182-1065
864,Charles,Jackson,548,778-5681
865,Laura,Oneal,289,415-6389
866,Brittany,Cunningham,782,332-4131
867,Kathryn,Lee,579,320-5431
868,Janet,Smith,289,341-8360
869,Jessica,Romero,782,351-8210
870,Cassidy,Clark,250,349-5421
871,Deborah,Harris,519,815-2161
872,David,Pierce,249,241-7554
873,Shannon,Hutchinson,807,298-8763
874,Stephen,Richard,819,872-8630
875,Debbie,Taylor,306,689-2898
876,Brian,Adams,437,600-3213
877,Tyrone,Mcdonald,905,394-5173
878,Gloria,Burgess,639,160-3593
879,Daniel,Welch,778,811-6009
880,Christopher,Williams,403,144-2970
881,Jared,James,782,637-8749
882,Elizabeth,Garcia,780,557-2317
883,Cassandra,Mcguire,236,699-7126
884,George,Johnson,902,780-1197
885,Tara,Guerrero,236,495-7365
886,Caitlin,Summers,905,503-3183
887,Troy,Cook,581,145-2810
888,Brenda,Wilson,905,609-7623
889,Sabrina,Acosta,705,388-1262
890,Kelly,Wright,807,237-8574
891,Matthew,Spencer,250,868-6808
892,Sherry,Russell,438,686-9560
893,Matthew,Bowman,613,434-9146
894,Christina,Martin,782,488-4805
895,Kevin,Williams,604,828-2011
896,George,Dixon,548,742-9242
897,Robert,Little,365,356-6497
898,Michael,Morse,250,434-4177
899,Michael,Martin,825,407-6954
900,Alicia,Jenkins,902,298-8249
901,Ethan,Wade,819,631-4266
902,Kenneth,Stevens,438,858-2261
903,James,Friedman,709,236-2616
904,Stacy,Jones,289,725-8209
905,Dean,Maxwell,782,290-3698
906,Hector,Parker,289,861-8827
907,Alicia,Vazquez,236,255-5336
908,Erin,Pope,437,685-6090
909,Mark,Scott,548,108-7368
910,Stephanie,Edwards,581,829-8192
911,Brian,Kirk,506,119-1085
912,Austin,Mercado,343,837-9364
913,Thomas,Richardson,236,939-9657
914,David,Whitaker,819,396-7171
915,Zachary,Hill,450,166-7016
916,Kevin,Burch,431,257-7002
917,Julie,Joyce,403,144-8750
918,Gloria,Willis,236,650-1630
919,Lisa,Mccullough,514,618-5300
920,Charles,Adams,226,802-1168
921,John,Norris,343,319-9106
922,Logan,Smith,709,526-4187
923,Lisa,Rowe,639,664-1917
924,John,Rodriguez,819,943-6347
925,Matthew,Gonzalez,403,941-8514
926,Stephanie,Lin,873,773-5541
927,Sean,Wiggins,604,481-1195
928,Sandra,Davis,819,287-4212
929,Tammy,Solomon,236,487-1224
930,Angela,Lewis,780,387-6918
931,Jonathan,Molina,519,601-8348
932,Zachary,Jimenez,403,907-8411
933,Adam,Washington,807,352-1724
934,William,King,343,701-3882
935,Charles,Kerr,204,708-5900
936,Donna,Jones,367,213-3911
937,April,Mullins,579,702-2478
938,Craig,Webb,250,355-9323
939,Michelle,Cummings,226,376-8670
940,Mary,Ward,514,424-2967
941,Christopher,Rivera,819,920-1462
942,Elizabeth,Sanchez,902,879-1694
943,Michele,Walker,365,988-5541
944,Julie,Warren,807,344-1137
945,Nathan,Flores,343,890-6147
946,Lindsay,Johnson,807,777-1193
947,Amanda,Johnson,782,156-6085
948,Diana,Flores,506,205-5501
949,Jessica,Jones,780,275-4768
950,Karen,Gibson,780,294-8113
951,Michael,Barker,819,121-6117
952,Diane,White,613,513-9595
953,Erika,Johnson,450,615-8897
954,Patrick,Fowler,289,914-7513
955,Michele,Rodriguez,825,583-5161
956,Cindy,Newton,709,779-1528
957,Katherine,Crosby,506,818-7964
958,Andrea,Williamson,403,815-6832
959,Melissa,Suarez,289,105-4823
960,Michael,Rivera,548,949-2054
961,Bailey,Haley,226,145-9968
962,Cody,Schroeder,289,669-3767
963,Nicolas,Poole,431,392-8246
964,Tyler,Walton,226,659-7598
965,Patrick,Robinson,604,417-3745
966,Julia,Anderson,367,876-8216
967,Donna,Branch,902,221-9233
968,Zachary,Fowler,450,406-2271
969,Michael,Collins,365,473-4432
970,Jennifer,Jones,438,735-4410
971,Jeffrey,Reed,450,787-4261
972,Robert,Jones,519,637-4813
973,Edward,Nelson,403,343-5757
974,Sara,Maxwell,705,629-3277
975,Scott,Anderson,403,868-6309
976,Samuel,Fletcher,236,141-6992
977,Christina,Spencer,807,781-9337
978,Nathan,Stewart,236,574-7243
979,Olivia,Foster,780,325-9971
980,Michael,Peterson,825,390-6561
981,Gregory,Serrano,905,608-7201
982,Stacey,Moore,604,727-9651
983,Audrey,Stafford,587,347-9111
984,Sharon,Bush,418,347-1292
985,Donna,Woods,819,781-8934
986,Katie,Hunter,226,180-5602
987,Grant,Rodriguez,902,743-2002
988,Teresa,Hickman,819,449-5103
989,Danielle,Alvarez,506,412-8435
990,Amanda,Jones,506,891-7601
991,Jerry,Hamilton,431,498-1654
992,Julian,Kerr,807,472-8562
993,Brian,Gregory,548,253-3469
994,Thomas,Mccarthy,438,840-2484
995,Joshua,Saunders,778,115-8365
996,Rebecca,Carter,250,357-8307
997,Mary,Murray,778,649-1535
998,Mary,Mitchell,581,211-7674
999,Danielle,Mueller,548,536-7404
1000,Kelli,Harper,289,206-1412
1001,Matthew,Whitney,604,963-4444
1002,Travis,Singh,226,337-6847
1003,Laurie,Campbell,226,646-2377
1004,Katelyn,Brown,450,652-5824
1005,Kimberly,Roberts,289,883-5193
1006,Richard,Rivera,450,262-6365
1007,Susan,Valdez,506,917-9598
1008,Colleen,Meza,639,607-8150
1009,Teresa,Watkins,825,953-1865
1010,Lee,Pugh,873,604-7808
1011,Dustin,Phillips,250,301-1195
1012,Eric,Thompson,548,103-3429
1013,Diamond,Giles,306,574-5631
1014,Robert,Kim,431,197-6445
1015,Melissa,Mcdonald,548,802-6525
1016,Paula,Brown,306,260-6868
1017,Roger,Carr,867,473-3781
1018,Larry,Murphy,416,783-2880
1019,Allison,Spencer,587,825-5849
1020,David,Collins,236,922-4752
1021,Jerry,Brady,506,812-7321
1022,Jessica,Smith,519,907-7024
1023,Ian,Edwards,514,589-7728
1024,Kathleen,Sanchez,778,451-2808
1025,Michael,Anderson,778,296-9093
1026,Nicole,Dalton,250,199-9458
1027,Karl,Patterson,613,290-2945
1028,Jessica,Alexander,902,606-4885
1029,Anthony,Thompson,514,316-4657
1030,Matthew,Smith,236,200-3987
1031,Claire,Pratt,250,825-5087
1032,Melanie,Greer,236,630-1939
1033,Randy,White,204,993-4771
1034,Andrew,Leonard,780,416-2832
1035,Laura,Torres,236,264-1568
1036,Traci,Martin,514,198-3002
1037,Stephen,Foley,367,282-3789
1038,Carrie,Daniels,604,687-4981
1039,Erin,Henry,365,302-9173
1040,Stephen,Kennedy,587,961-7809
1041,Vincent,Howard,825,102-2711
1042,Selena,Wood,902,753-9890
1043,Bridget,Martin,418,463-5048
1044,James,Lloyd,709,810-9834
1045,Jennifer,Ayers,438,600-2159
1046,Ruth,Glenn,902,651-1013
1047,Autumn,Rodriguez,236,875-2653
1048,Christopher,Joseph,705,736-6419
1049,Nicholas,Alexander,867,920-1289
1050,Christopher,Anderson,514,662-7814
1051,Nancy,King,249,110-1159
1052,Heather,Charles,902,656-5792
1053,Gary,Tanner,289,714-9350
1054,William,Hardy,506,374-8886
1055,Patricia,Small,450,449-3794
1056,Lindsey,Cole,587,456-6584
1057,Malik,Moreno,514,726-5550
1058,Joseph,Jones,819,777-8829
1059,Darrell,Watson,604,584-4952
1060,Robert,French,867,725-4728
1061,Debbie,Hall,519,413-9079
1062,Luke,Morris,306,157-1414
1063,Leslie,Stark,438,1000-1194
1064,Jim,Bautista,819,118-7913
1065,Gregory,Villarreal,519,207-4957
1066,Sean,Wells,416,351-8719
1067,Peggy,Mcintyre,873,720-5839
1068,Gregory,Martinez,548,272-9345
1069,Emily,Cook,709,955-2718
1070,Mark,Bennett,236,984-3876
1071,Jesus,Anderson,587,182-5091
1072,Wendy,Chung,437,373-1316
1073,John,Davis,416,899-9109
1074,Brittany,James,819,369-9128
1075,Jonathan,Guerrero,819,210-1293
1076,Stephanie,Hernandez,306,783-8768
1077,Thomas,Johnson,403,335-7055
1078,Colleen,Castaneda,226,390-2662
1079,Jill,Guerrero,778,737-9323
1080,Karen,Jones,873,354-2053
1081,Jessica,Torres,416,144-3731
1082,Joseph,Brown,548,602-1560
1083,Matthew,Ward,437,281-6100
1084,Matthew,Gardner,778,431-1252
1085,Dylan,Buckley,236,426-5237
1086,Kyle,Edwards,705,867-5620
1087,Steven,Powell,639,275-6295
1088,Shane,Flowers,873,140-6352
1089,Sarah,Franco,367,892-6939
1090,Mary,Shaffer,778,440-2523
1091,Veronica,Brooks,416,728-6085
1092,Heather,Harrison,778,646-6580
1093,Kathleen,Sparks,905,665-8289
1094,Rita,Thompson,873,642-7265
1095,Stephanie,Kent,450,425-8421
1096,Rachel,Mckinney,819,940-9180
1097,David,Stevens,250,940-5970
1098,Kenneth,Tyler,709,834-5482
1099,Randy,Arnold,431,855-5125
1100,David,Conrad,438,735-1213
1101,Christina,Yu,437,935-6267
1102,Nathaniel,Cantrell,343,411-7390
1103,Daniel,Hughes,431,593-1315
1104,Andrea,Jimenez,519,863-4401
1105,Erin,Ryan,778,685-9164
1106,Scott,Ochoa,780,726-7837
1107,Brian,Bradley,778,292-2533
1108,Hector,Gardner,587,314-3979
1109,Joann,Fox,819,806-4278
1110,Brandi,Jackson,450,298-1702
1111,Heather,Trujillo,418,814-7537
1112,Michael,Colon,867,793-3871
1113,Robert,Warner,306,675-3084
1114,Riley,Barrera,437,959-8435
1115,Angela,Zhang,367,627-7189
1116,Paul,Rice,647,282-1157
1117,Paul,Thomas,709,764-9567
1118,Melinda,Nelson,819,703-4023
1119,Tracy,Thomas,581,417-4981
1120,John,Mason,365,852-3874
1121,Kendra,Davis,226,539-3207
1122,Toni,Miller,365,239-3856
1123,Michael,Wallace,579,501-5817
1124,Nicole,Hartman,587,929-8224
1125,John,Clark,548,538-6757
1126,Craig,Webb,579,134-6822
1127,Deborah,Flores,519,349-4229
1128,Timothy,Mcpherson,873,435-3781
1129,Kelly,Barker,905,464-5465
1130,Gerald,Hunt,579,123-4140
1131,Melanie,Rodriguez,639,400-2064
1132,Peggy,Burgess,250,756-5765
1133,Joseph,Wolf,548,303-9757
1134,Matthew,Evans,579,600-7217
1135,Brandi,Hines,780,709-1680
1136,Christina,Campos,905,571-9101
1137,Kimberly,Owen,450,999-8361
1138,Alicia,Owens,579,664-5236
1139,Desiree,White,905,331-5082
1140,Brenda,Parker,905,341-8851
1141,Jasmin,Sawyer,226,569-7238
1142,Debra,Nicholson,778,339-2691
1143,Martin,Dougherty,639,498-3071
1144,Samantha,Bradley,579,211-1402
1145,Samuel,Baker,437,836-5842
1146,Lisa,Monroe,579,385-3283
1147,David,Johnson,579,379-7408
1148,Donald,Marshall,873,636-8788
1149,Todd,Mathis,416,459-9511
1150,Roy,Anderson,403,665-8582
1151,Erin,Palmer,519,653-7512
1152,Riley,Landry,418,784-5019
1153,Jean,Sharp,780,552-2548
1154,Monica,Velez,438,801-5162
1155,Christopher,Garcia,403,241-9195
1156,Robert,Carroll,365,468-8361
1157,William,Gordon,506,851-1691
1158,Alex,Fletcher,587,228-6704
1159,Ryan,Pitts,639,563-7222
1160,Andrea,Lang,506,587-9881
1161,Ronald,Garcia,639,583-2508
1162,Erin,Smith,579,296-3414
1163,Sara,Martin,867,487-2180
1164,Todd,Jones,226,539-8836
1165,Ryan,Bailey,780,323-2955
1166,Darrell,Bryant,647,493-3292
1167,Amy,Stevenson,780,334-9912
1168,Andrea,Flynn,418,703-7162
1169,George,Kirby,579,104-1737
1170,Charlene,Clark,639,237-8340
1171,Fernando,Harris,506,802-1231
1172,Sharon,Spencer,705,237-7857
1173,Daniel,Graves,365,365-5514
1174,Shannon,Villa,639,137-8628
1175,Patrick,Lewis,236,821-2568
1176,Heather,Davis,604,579-2852
1177,Zachary,Cook,506,640-7036
1178,James,Costa,581,352-5387
1179,Heather,Nixon,519,455-4202
1180,Samuel,Murray,587,299-3737
1181,Stephanie,Higgins,705,344-4889
1182,Pamela,Nelson,548,533-5353
1183,Kelly,Finley,416,740-1477
1184,Casey,Kelly,705,552-9309
1185,Erin,Lee,289,935-6375
1186,Sarah,Garcia,807,423-6544
1187,Johnny,Fritz,825,774-6062
1188,Ryan,Potter,639,972-9792
1189,Emily,Chapman,709,166-1475
1190,Pamela,Smith,647,755-8950
1191,Zachary,Gibbs,249,590-8707
1192,Miguel,Williams,416,694-5852
1193,Michelle,Curtis,647,843-9087
1194,Matthew,Reynolds,548,149-5184
1195,Madison,Schneider,306,679-4185
1196,Nicholas,Hubbard,289,561-7526
1197,James,Stein,431,833-2914
1198,David,Kerr,204,823-1664
1199,Jessica,Brewer,226,514-7026
1200,Brian,Reed,226,974-8392
1201,Howard,Vazquez,807,388-1005
1202,Luke,Washington,807,402-9192
1203,Danielle,Chan,226,861-1631
1204,Brandon,Roth,249,942-8719
1205,Rebecca,King,519,880-1456
1206,Alex,Miller,613,219-4653
1207,Lisa,Sandoval,249,918-9736
1208,Kenneth,Williams,709,703-5098
1209,Steven,Padilla,431,783-3901
1210,Sean,Daniels,519,933-8780
1211,Raymond,Watkins,867,511-5223
1212,Rachel,Taylor,519,855-2386
1213,Victor,Hurley,905,935-9706
1214,Anna,Martinez,250,780-5731
1215,Derek,Fox,365,228-3237
1216,Amy,Klein,514,428-8036
1217,Suzanne,Little,604,586-9429
1218,Anna,Brown,403,438-4270
1219,Zachary,Huang,647,898-2308
1220,Joseph,Brown,418,561-7475
1221,Alison,Warner,604,837-4291
1222,Anthony,Jones,548,794-1339
1223,Heather,Reynolds,403,541-7837
1224,Amanda,Morgan,705,667-2479
1225,Matthew,James,437,533-2703
1226,Scott,Johnson,782,193-3193
1227,Jaclyn,George,647,415-7942
1228,Robert,Kaiser,367,755-1381
1229,Jill,Rodgers,403,821-8822
1230,Michelle,Lopez,613,183-1140
1231,Anna,Tran,819,487-9877
1232,Larry,Hartman,825,304-4376
1233,Matthew,Cohen,548,790-7948
1234,Veronica,Diaz,705,699-8317
1235,Martin,Patel,807,204-4935
1236,Carolyn,Kaufman,778,692-5098
1237,Jennifer,Martin,365,790-6999
1238,Jeffery,Smith,365,650-7761
1239,Robin,Smith,639,431-1507
1240,Joel,Young,579,138-7147
1241,Charles,Serrano,807,909-8260
1242,Jamie,Mason,365,385-3473
1243,Danielle,Morton,506,508-7125
1244,Edward,Dickson,613,649-5992
1245,Brittany,Butler,437,677-8101
1246,Robert,Young,438,853-8566
1247,Jonathan,Miller,873,810-8449
1248,Daniel,Anderson,519,687-9111
1249,Angela,Barrera,705,649-6053
1250,Sydney,Brown,506,126-2031
1251,James,Gray,367,194-6368
1252,Samuel,Powell,604,194-9456
1253,Benjamin,Malone,587,307-4259
1254,Leonard,Page,437,232-1017
1255,Laura,French,548,972-5116
1256,Randy,Fitzgerald,782,315-1313
1257,Hayley,Le,867,423-2157
1258,Laura,Morgan,782,123-3864
1259,Amanda,Fischer,343,211-1708
1260,Jack,Miller,782,523-9341
1261,Lorraine,Taylor,519,127-5063
1262,Kristin,Swanson,250,163-7086
1263,Matthew,James,416,827-3347
1264,Jared,Williams,416,790-4828
1265,Benjamin,Wheeler,250,264-2976
1266,Brett,Wiley,579,373-2221
1267,William,Houston,450,738-7440
1268,Melissa,Perkins,416,264-5811
1269,Rachel,Ross,778,494-7049
1270,Lauren,James,873,757-4555
1271,Eddie,Hughes,416,262-7371
1272,Hannah,Butler,367,218-6557
1273,Charles,Potter,705,874-8402
1274,Mary,Jefferson,431,301-7594
1275,Anthony,Garrett,416,705-4190
1276,Jessica,Harrison,416,573-2894
1277,Beth,Ryan,519,791-8713
1278,Jeffery,Shaw,579,521-4684
1279,Alvin,Cannon,778,393-3210
1280,Lisa,Brooks,450,573-1846
1281,Carl,Johnson,705,587-4824
1282,Stephanie,Guerra,226,592-4655
1283,Kelsey,Buckley,519,513-1536
1284,Geoffrey,Hays,343,279-7038
1285,Jesse,Lee,431,269-8897
1286,Thomas,Meyer,367,357-3143
1287,Cheryl,Sanders,639,262-6409
1288,Nicole,Boone,236,415-5885
1289,Scott,Edwards,506,143-4244
1290,Gloria,Reed,403,621-6511
1291,Zachary,Perry,249,700-1551
1292,Donald,Quinn,306,783-4534
1293,Jenny,Brown,780,268-5693
1294,Donald,Thomas,902,664-8639
1295,Mary,Hayes,709,659-1864
1296,Tiffany,Wallace,587,412-3099
1297,Meghan,Williams,226,991-5755
1298,Rachael,Frazier,403,302-9350
1299,Alexander,Cochran,437,731-6202
1300,Edward,Moses,437,698-1536
1301,Jeffrey,Robinson,437,607-6646
1302,Danielle,Stone,613,834-6649
1303,Linda,Klein,250,216-9940
1304,Tonya,May,780,859-5358
1305,William,Weeks,579,207-5139
1306,Kendra,Lewis,418,440-8909
1307,Hannah,Tran,780,563-7656
1308,Jonathan,Smith,548,131-3619
1309,Grant,Miller,819,172-8091
1310,Kelly,Cruz,782,419-4856
1311,Tony,Moore,438,908-5957
1312,Paul,Stevens,343,388-9973
1313,Emily,Ayers,450,351-8702
1314,Andrew,Davis,825,152-9510
1315,Christine,Johnson,367,137-8590
1316,Scott,Berry,639,529-4315
1317,Claire,Oconnor,519,103-2281
1318,Jenny,Medina,782,757-2369
1319,David,Lopez,647,286-9899
1320,Sarah,Ramsey,431,898-4547
1321,Jesse,Delacruz,365,879-3412
1322,Jodi,Gonzales,226,671-4541
1323,Benjamin,Nelson,226,900-2262
1324,Christina,Wilson,519,701-3961
1325,Mark,Dunn,431,412-7306
1326,Alice,Howell,250,853-7141
1327,Andrea,Ward,236,793-7681
1328,Kyle,Jones,780,204-9703
1329,Amy,Alexander,807,537-7558
1330,Brandi,Campbell,780,192-7023
1331,Kevin,Snow,647,673-3765
1332,Philip,Walsh,873,489-2900
1333,John,Mack,581,261-8744
1334,Chad,Anderson,365,319-9150
1335,Angela,Martinez,506,878-9655
1336,John,Castillo,825,758-9354
1337,David,Price,437,789-8246
1338,Jon,Phillips,613,926-4045
1339,Joanna,Clark,587,262-9966
1340,Sarah,Adams,365,944-4366
1341,Joseph,Caldwell,289,850-4979
1342,Jennifer,White,867,762-9659
1343,Gary,Lane,709,780-8930
1344,Jennifer,Reynolds,902,764-4710
1345,Brian,Rowland,437,189-7989
1346,Peter,Holt,367,621-2132
1347,Andrew,Hayes,431,701-8509
1348,Alex,Smith,249,504-9866
1349,Brian,Reed,819,773-7089
1350,Louis,Walsh,825,380-8097
1351,Amanda,Johnson,250,334-2682
1352,Barbara,Davis,579,990-8735
1353,Stephanie,Mitchell,647,798-9449
1354,Kathy,Little,867,562-7009
1355,Kathryn,Hopkins,613,525-7140
1356,Shannon,West,778,163-1347
1357,Greg,House,873,738-6787
1358,Carolyn,Doyle,819,266-5655
1359,Sarah,Mendoza,506,818-5708
1360,Katherine,Hall,807,207-1638
1361,Brenda,Lopez,819,887-5073
1362,Alexandria,Stone,819,460-7672
1363,Caitlyn,Hernandez,613,903-8871
1364,Jessica,Howell,236,267-5460
1365,David,Rowe,825,996-1449
1366,Michael,Delgado,289,796-4617
1367,Chris,Brown,431,883-7325
1368,Samantha,Lopez,613,391-1581
1369,Jacqueline,Michael,780,103-8777
1370,Michael,Jones,604,640-4780
1371,Jennifer,Thompson,437,694-9921
1372,David,Murphy,613,746-5281
1373,Luke,Williams,519,508-3268
1374,Jacob,Ramos,778,542-7988
1375,Shane,Silva,306,401-9768
1376,Matthew,Stanley,819,185-6421
1377,William,Moon,403,859-3180
1378,Ann,Jones,343,372-2228
1379,Samantha,Miller,902,186-7964
1380,Sheena,Blackwell,705,938-3464
1381,Charles,Mata,204,106-3407
1382,Christopher,Tate,647,668-4466
1383,John,Lee,431,494-1330
1384,Nathan,Solomon,613,633-2580
1385,Dawn,Williamson,778,854-9432
1386,Natalie,Phillips,705,648-6119
1387,Brian,Matthews,226,438-7651
1388,Kenneth,Goodman,519,703-5182
1389,Timothy,Miller,902,184-9728
1390,Alicia,Woods,807,665-1115
1391,Michael,Nixon,431,870-1528
1392,Lance,Murray,249,855-6851
1393,Thomas,Christian,343,269-7204
1394,Kevin,Baker,365,347-3611
1395,Frank,Calderon,867,647-5879
1396,Kelly,Moore,514,270-6076
1397,Willie,Brown,780,369-5520
1398,Jesse,Robbins,306,566-6505
1399,Crystal,Harris,343,319-2374
1400,Anne,Salinas,450,620-5670
1401,Bill,Williams,418,198-9324
1402,Rebecca,Davis,343,923-2765
1403,Emily,Richard,450,441-4739
1404,Matthew,Anderson,204,149-3456
1405,Kristen,Hanson,226,646-1880
1406,Alexis,Richard,249,438-4908
1407,Valerie,Davis,289,434-3623
1408,Calvin,Dunn,905,999-5900
1409,Virginia,Huff,226,934-7541
1410,Caleb,Hayes,579,381-3409
1411,Julie,Walker,873,957-8736
1412,Makayla,Morrow,613,472-3728
1413,Ashley,Steele,613,844-7088
1414,Emily,Gutierrez,902,463-2399
1415,Jeffrey,Berry,416,728-4255
1416,Gloria,Oliver,905,430-8789
1417,Ashley,Callahan,416,667-4575
1418,Sarah,Johnson,506,489-2347
1419,Megan,Simmons,289,851-5221
1420,Richard,Nguyen,431,932-4233
1421,Joshua,Price,437,472-5369
1422,Michael,Mcmillan,782,432-5733
1423,Gregory,Miller,705,436-7601
1424,Melinda,Bowen,902,592-4679
1425,Andrew,Gomez,343,220-6627
1426,Ashley,Mejia,548,122-1528
1427,Katrina,Leblanc,204,843-7973
1428,Jose,Burns,604,948-8037
1429,Johnny,Keller,867,703-9447
1430,Desiree,Gutierrez,226,875-2188
1431,Kimberly,Bowers,780,741-7972
1432,Michael,Lane,782,972-6486
