owner_id,first_name,last_name,city_id,area_code,phone_number
688,Julie,Lopez,187,705,983-7417
689,Jennifer,Scott,385,438,499-7992
690,Victoria,Hines,233,613,764-6531
691,Candice,Guzman,362,647,304-1504
692,Judy,Rollins,32,587,385-5738
693,Jacqueline,Morales,215,873,901-9583
694,Vanessa,Alvarado,260,705,326-5181
695,Samuel,Prince,293,437,294-9164
696,Courtney,Robinson,125,519,658-7266
697,Kelly,Martinez,281,519,313-8305
698,Jerry,Moore,223,807,945-4611
699,Ronnie,Norris,160,418,660-4465
700,Mary,Mccoy,288,514,510-5414
701,Leslie,Manning,9,204,751-7714
702,Phillip,Webb,170,365,166-7801
703,Robert,Hughes,87,367,751-9499
704,Brett,Miller,274,587,889-7281
705,Pamela,Ochoa,216,365,887-2125
706,Michelle,Martinez,131,807,989-3910
707,Robert,Miller,17,902,956-4379
708,William,Brady,114,306,141-4881
709,Ryan,Wilson,318,819,135-3386
710,Michael,Weber,227,416,461-7562
711,David,Nelson,17,867,106-3123
712,Monique,Sosa,206,807,811-6202
713,Nicole,Mcdonald,319,604,904-9266
714,Erin,Smith,357,403,644-1630
715,Mary,Burch,390,873,508-4884
716,Mark,Lam,285,581,792-6074
717,Jennifer,Townsend,299,403,337-9544
718,Sierra,Crawford,36,647,647-4500
719,Michele,Jackson,294,902,137-5139
720,Madison,Trevino,42,873,186-9834
721,Cole,Potts,248,807,120-6052
722,Jorge,Brown,299,867,694-7379
723,Kayla,Moore,241,873,596-8257
724,Jeffrey,Savage,299,780,522-5080
725,Gloria,Barnett,271,873,255-6150
726,Stacy,Williams,243,782,837-6569
727,Angela,Johnston,211,226,596-4895
728,Patricia,Marquez,326,780,812-5660
729,Linda,Lin,172,709,134-5345
730,Nicole,Williams,292,587,900-2007
731,Sydney,Perry,313,343,565-3415
732,Haley,Gonzalez,334,778,256-2059
733,Jennifer,Powers,254,418,419-5976
734,Dean,Wood,348,867,767-4931
735,Eric,Hubbard,136,416,263-4410
736,Emily,Deleon,51,306,320-2001
737,Alexander,Mclean,262,403,271-9602
738,Ashley,Adams,248,249,283-3040
739,Leslie,Lopez,181,705,577-1233
740,Megan,Rivera,253,306,120-4685
741,Margaret,Martinez,328,819,277-5093
742,Connor,Gross,267,403,218-1823
743,Renee,Olson,145,343,682-5052
744,Jeremy,Reed,144,825,400-9354
745,Kaitlin,Carpenter,63,249,229-9246
746,Kara,Fernandez,224,437,387-8776
747,Jason,Smith,360,647,787-5139
748,Maria,Phillips,107,250,411-6116
749,Walter,Morales,384,905,214-8186
750,John,Grimes,208,548,155-3576
751,John,Smith,101,226,624-6178
752,Cindy,Kennedy,23,548,327-5493
753,Jerry,Bautista,244,604,850-3372
754,Dylan,Hudson,275,438,530-7170
755,Steven,Lozano,216,367,301-2781
756,Dan,Atkins,280,403,106-4634
757,Carmen,Baldwin,384,416,317-1939
758,Andrea,Higgins,302,780,868-7958
759,Karen,Fleming,345,403,119-2455
760,Cheryl,Mayo,215,709,776-1886
761,Luke,Mayer,32,367,859-8737
762,Joseph,Wells,265,873,282-4049
763,Thomas,Nelson,336,778,937-9599
764,Martin,Duke,129,604,735-9433
765,Tanya,Jones,34,437,599-9323
766,William,Gomez,315,418,980-8739
767,Andrew,Clay,37,825,230-6568
768,Marco,Hayes,318,782,998-1903
769,Megan,Austin,132,418,416-4822
770,James,Mitchell,265,709,709-7284
771,David,Davis,222,226,668-3679
772,Chelsea,Bryant,189,289,346-7629
773,Jacqueline,Gonzalez,139,343,646-9555
774,Jacob,Stanley,73,587,293-3660
775,Justin,Shaffer,136,226,333-7072
776,Michelle,Jones,363,416,919-2205
777,Jessica,Hines,230,437,857-4647
778,Jonathan,Maldonado,84,204,400-8479
779,Joshua,Townsend,103,705,438-5465
780,Christina,Singh,375,902,627-9231
781,Faith,Harrington,126,365,598-4150
782,Joseph,Burton,32,343,548-4314
783,Paul,Davis,79,289,310-9876
784,Megan,Davenport,296,825,446-4358
785,Jamie,Campbell,146,418,646-2267
786,Brian,Cook,241,825,136-1042
787,Danielle,Reed,75,778,728-5559
788,Sierra,Walsh,330,819,373-2880
789,Jessica,Thompson,329,782,906-4455
790,Heather,Massey,269,782,139-2597
791,Taylor,Ray,263,236,455-9217
792,Ricardo,Allen,72,581,359-4473
793,Cheryl,Salas,272,639,375-2218
794,Andre,Hess,148,343,121-7899
795,Christopher,Willis,207,548,136-9440
796,Diana,Smith,192,289,565-3731
797,Alexis,Hill,321,416,333-8532
798,Peter,Carr,387,825,318-9301
799,Rebecca,Adams,162,250,903-6529
800,Christina,Stevenson,299,249,224-7479
801,Melissa,Ramsey,76,709,253-3695
802,Travis,Hansen,126,506,969-8052
803,Ian,Garcia,46,709,161-5221
804,Pam,Stark,366,431,864-1799
805,Kurt,Harris,336,506,804-2110
806,Victor,Meyer,312,579,365-2943
807,Vicki,Fernandez,131,825,293-4058
808,Eric,Medina,216,249,502-9714
809,Samantha,Adams,319,581,153-2074
810,Jonathan,Clark,295,437,327-9360
811,Dakota,Tran,59,289,998-1409
812,Keith,Lopez,108,403,403-4495
813,Jenna,Smith,347,548,604-8384
814,Janice,Fischer,316,581,266-7203
815,Natasha,Bailey,100,587,838-3393
816,Deborah,Burgess,152,514,733-1071
817,Jessica,Jennings,95,416,536-7096
818,Stephanie,Smith,258,905,489-9970
819,Lori,Harvey,223,249,445-2968
820,James,Brady,171,807,380-4641
821,Aaron,Davis,247,506,410-1168
822,Emily,Shannon,328,367,898-5820
823,Andrew,Berger,171,782,127-9154
824,Brittany,Walker,170,778,190-7173
825,Luis,Fuentes,7,438,195-9538
826,Sharon,Ortiz,375,639,287-5041
827,Tina,Gallegos,56,780,716-9038
828,Bryan,Holt,149,365,281-4294
829,Destiny,Torres,339,902,510-9832
830,Emma,Chapman,81,438,575-5990
831,Tracey,Vance,55,367,752-8959
832,Anna,Benton,344,902,552-3930
833,Christine,Scott,274,782,341-9627
834,Pamela,Wilson,101,289,780-9031
835,Renee,Baker,167,780,767-7891
836,Joshua,Bean,187,226,752-2446
837,Derek,Pineda,179,581,919-2739
838,Lisa,Bruce,31,587,561-6086
839,Brandon,James,157,905,487-1689
840,Steven,Coffey,237,579,252-9689
841,Nicholas,Wall,273,236,231-7589
842,Sara,Arnold,375,450,641-6157
843,Jonathan,Welch,360,587,690-9505
844,Annette,Glass,178,647,843-1952
845,Michael,Valenzuela,170,250,863-9848
846,Christopher,Villanueva,4,367,723-5908
847,Gabriela,Strong,173,613,171-9161
848,Darren,Yu,264,587,754-2776
849,Marvin,Shannon,266,306,140-6016
850,Melanie,Crosby,69,807,136-9719
851,Carl,Mooney,256,438,857-2279
852,Glenda,Torres,238,438,777-9640
853,Kelly,Ford,152,873,546-5966
854,Michael,Calhoun,158,581,471-8538
855,Donald,Anderson,177,579,446-5241
856,Maria,Chase,36,249,974-3340
857,Diane,Tucker,237,819,618-2444
858,Dalton,Martinez,172,431,392-3736
859,Arthur,Holmes,379,519,983-5753
860,Patricia,Richmond,224,306,150-3069
861,Alexis,Dixon,348,905,689-9070
862,Andrea,Patel,370,709,720-8155
863,Timothy,Johnson,226,306,209-5236
864,Robert,Potts,277,873,345-5045
865,David,Wright,362,236,912-2427
866,David,Wagner,228,416,464-8526
867,Robert,Fitzgerald,227,613,951-9919
868,Lisa,Leonard,182,506,227-9562
869,Ana,Adams,254,418,401-9405
870,Keith,Sharp,172,587,843-7104
871,Ryan,Harris,392,613,202-2486
872,Robin,Jones,249,613,251-9070
873,Alyssa,Juarez,208,514,629-3540
874,Richard,Austin,232,365,658-7288
875,Joshua,Dean,163,902,665-2143
876,Brian,Watson,301,825,170-6489
877,Gabriel,Mcdaniel,29,867,317-2977
878,Michael,Gordon,253,581,717-5006
879,Emily,Mcdowell,325,249,805-6499
880,Sandra,Perry,361,306,983-7672
881,Caitlin,Shaffer,353,613,178-6974
882,Angela,Baker,171,579,168-3496
883,Evan,Ellis,165,416,605-5620
884,Justin,Howard,167,365,414-9947
885,Mary,Mcgrath,256,437,619-6360
886,Joseph,Waters,388,905,648-7234
887,Michael,Goodwin,166,782,676-3557
888,Matthew,Cardenas,158,306,398-1849
889,Jennifer,Greene,108,236,866-2782
890,Nancy,Smith,219,367,421-8504
891,William,Taylor,92,639,893-2972
892,Heather,Stuart,109,438,895-7630
893,Kenneth,Cameron,364,514,842-8499
894,Crystal,Bradshaw,89,819,957-6713
895,Brandon,Anderson,37,343,411-1579
896,Eric,Mclaughlin,391,416,913-5975
897,Mary,Bradley,51,867,113-1779
898,Gabriel,Ray,8,902,219-6581
899,Megan,Schmidt,63,905,719-7881
900,Mike,Oneill,350,365,394-7202
901,Michael,Smith,155,289,885-6418
902,Katelyn,Phillips,391,647,583-3990
903,Nicholas,Shaw,76,780,347-9460
904,Gina,Tyler,52,204,701-2219
905,Amanda,Robinson,145,604,391-7489
906,Lucas,Morris,216,306,556-9920
907,Alison,Wilson,345,250,807-5788
908,David,Elliott,352,613,369-3815
909,Elizabeth,Tran,131,250,185-6906
910,Stephen,Wall,355,250,141-3058
911,Holly,Fuentes,206,825,740-2050
912,Justin,Rosario,67,367,576-9550
913,Patrick,Bailey,233,581,768-9196
914,Jason,Thomas,197,604,692-8117
915,Mary,Dixon,211,807,327-4393
916,Tyler,Montgomery,21,548,586-5375
917,Joshua,Acevedo,383,905,499-1759
918,Brian,Lynn,333,902,218-2782
919,Craig,Rivera,369,519,520-6990
920,Cody,Garcia,82,204,902-8973
921,Richard,Bruce,144,782,838-1176
922,Joseph,Phillips,314,438,337-2642
923,Holly,Allen,48,867,468-2912
924,Steven,Lowery,193,639,713-4356
925,Anthony,Smith,383,778,838-8571
926,John,Pearson,116,902,291-1475
927,Lisa,Lopez,328,587,402-6081
928,Erin,Delgado,339,431,185-1052
929,Eugene,Clay,32,250,908-4500
930,David,Shelton,222,289,478-3541
931,Denise,Morris,200,709,216-5597
932,Kristopher,Carlson,309,902,888-3067
933,Dorothy,Jones,331,867,932-8282
934,Jeffrey,Cole,180,581,589-7544
935,Thomas,Hughes,120,613,288-6837
936,Diane,Price,6,365,395-1210
937,Janice,Parker,4,236,953-6824
938,Joseph,Contreras,88,514,528-8984
939,Felicia,Clark,193,236,665-7269
940,Carrie,Gibson,212,437,433-8881
941,Nicholas,Hale,47,236,126-7970
942,Laura,Green,375,548,584-6080
943,Lucas,Smith,188,581,112-5248
944,Robert,Moon,280,825,571-5598
945,Kathleen,Baird,29,778,379-6533
946,Charles,Ruiz,142,709,803-9100
947,Danielle,Smith,141,450,646-4290
948,Kenneth,Cooper,259,437,845-1805
949,Ronald,Yang,64,579,217-2340
950,Teresa,Hogan,54,437,239-9106
951,Christopher,Johnson,310,705,970-1985
952,Jessica,Edwards,232,604,839-5551
953,Jimmy,Walton,124,418,207-6520
954,Roger,Price,286,639,453-3311
955,Michael,Valentine,101,825,559-7438
956,Daniel,Bryant,95,705,556-7729
957,Dominique,Oliver,189,905,286-8385
958,Alyssa,Barber,187,403,973-6095
959,Jamie,Gordon,63,226,472-3020
960,Derrick,Morris,141,204,521-5638
961,Jillian,Davis,8,905,932-6582
962,Kayla,Poole,81,807,681-1677
963,Michael,Howell,215,289,890-6678
964,John,Warren,173,905,629-7780
965,Brenda,Contreras,196,418,869-4508
966,Meghan,Hicks,80,709,766-9931
967,David,Roman,90,249,287-5271
968,David,Reyes,312,647,687-5321
969,Jacqueline,Berg,243,403,128-1773
970,April,Clark,17,250,208-6282
971,Casey,Hanson,38,825,824-7459
972,Carol,Knight,130,418,848-9081
973,Matthew,Taylor,147,867,110-1450
974,Amanda,Martin,98,778,610-8105
975,Roger,Hall,139,647,599-2262
976,Larry,Clark,141,548,836-4169
977,Ashley,Welch,106,403,606-4683
978,Christopher,Velazquez,341,416,292-4239
979,Brandon,Rogers,152,709,968-1524
980,Norma,Villanueva,367,604,726-5352
981,Lauren,Sims,95,782,787-8567
982,Lisa,Johnson,179,873,616-7319
983,Robin,Pittman,46,226,601-5367
984,Daniel,Lewis,394,250,660-3176
985,Troy,Jackson,381,581,685-1534
986,Jennifer,Chavez,366,514,296-4523
987,Jo,Davidson,165,250,460-7648
988,Henry,Orozco,293,236,685-6118
989,Malik,Martin,329,604,287-8020
990,Megan,Powell,36,709,291-9558
991,Kristine,Walton,374,780,454-3929
992,Roy,Mcmillan,356,403,491-5325
993,William,Chapman,76,905,543-6537
994,Laura,Wilson,162,604,562-8402
995,Hannah,Peterson,225,236,431-1810
996,Ann,Johnson,26,782,447-2277
997,Gary,Smith,355,514,929-3235
998,Lisa,Meyer,65,782,784-3643
999,Larry,Green,310,250,259-7904
1000,Misty,Martin,335,905,714-2750
1001,Amanda,Foster,268,709,832-7647
1002,Steven,Morton,7,416,966-5945
1003,Juan,Johnson,132,506,163-4641
1004,Angel,Galvan,124,250,1000-1653
1005,Jennifer,Kennedy,314,709,228-8472
1006,Brenda,Thompson,31,873,538-9920
1007,Kevin,Ramirez,35,873,818-6984
1008,Jo,Huffman,86,782,525-2564
1009,Madison,Baxter,370,306,390-5448
1010,Brian,Small,36,579,188-8534
1011,Melissa,Stark,221,226,689-7138
1012,Anthony,Palmer,343,782,820-6731
1013,Louis,Sandoval,277,705,503-5772
1014,Nicholas,Howe,336,514,132-3437
1015,Elizabeth,Edwards,56,403,894-1613
1016,Richard,Bradshaw,162,581,365-1250
1017,Ian,Baker,188,249,127-3185
1018,Carrie,Stein,159,807,188-6907
1019,Lisa,Clark,262,306,871-7876
1020,Brian,Jones,140,579,264-2159
1021,Erin,Hudson,199,226,910-1015
1022,Mary,Carroll,174,450,805-2278
1023,Emily,Long,145,782,952-5690
1024,Jean,Lee,328,819,235-9372
1025,Eileen,Hamilton,51,581,156-2291
1026,Lori,Fitzgerald,270,807,397-3888
1027,Monica,Hendricks,348,403,599-3386
1028,Daniel,Lewis,217,905,524-4884
1029,Brandon,King,232,709,873-6090
1030,Peggy,Patel,93,902,715-1446
1031,William,Salas,262,450,826-1212
1032,Carolyn,Bonilla,369,236,724-7248
1033,Christopher,Jones,148,367,787-9403
1034,Robert,Hudson,362,204,182-3415
1035,Deborah,Franklin,377,579,844-9535
1036,Dustin,Barnett,349,519,166-9490
1037,Angel,Taylor,76,782,824-5880
1038,Karen,Simmons,6,705,714-6293
1039,Jessica,Reeves,368,306,842-6092
1040,Tammie,Miller,224,437,321-6987
1041,Ashley,Rivera,36,514,151-6954
1042,Julie,Brady,30,226,876-6295
1043,Jonathan,Price,359,639,576-5045
1044,Christian,Richmond,257,519,775-3721
1045,Meredith,Williams,48,807,858-4756
1046,Michael,Valdez,151,778,710-4790
1047,Jay,Jimenez,349,825,862-9819
1048,Ashley,Ali,325,343,576-2953
1049,Scott,Carter,52,705,577-2482
1050,Sherri,Howell,119,416,633-4030
1051,Amanda,Gonzales,27,431,930-3209
1052,Joseph,Cook,391,587,568-8252
1053,Bryan,Martinez,271,867,377-9890
1054,Anita,Arnold,134,782,945-1866
1055,Gregory,Blankenship,146,902,294-4763
1056,Bryan,Hall,64,581,339-3822
1057,Alexander,Porter,221,437,221-6539
1058,Peter,Alexander,385,604,970-7770
1059,Samuel,Lowery,5,780,686-4404
1060,Joshua,Douglas,265,873,801-4601
1061,Stephanie,Tucker,279,819,436-7475
1062,Michael,Marshall,191,403,411-9777
1063,Elizabeth,Bailey,182,450,611-5199
1064,Lorraine,Smith,391,450,994-7583
1065,James,Santana,204,581,712-4699
1066,Angela,Mays,4,819,370-8886
1067,Sean,Kelley,173,778,832-9654
1068,Angel,Boyd,111,416,489-8026
1069,Barry,Lewis,77,778,197-7011
1070,Maria,Le,190,905,662-5133
1071,Andrew,Lloyd,348,450,500-8948
1072,Hector,Wood,86,514,689-7953
1073,Kurt,Lawrence,8,873,666-2942
1074,Shelley,Anderson,277,902,105-4841
1075,Gerald,Griffin,376,250,426-2801
1076,Lisa,Hines,270,519,783-1644
1077,Beverly,Saunders,304,604,528-2113
1078,Tyler,Fox,201,587,920-3174
1079,Alexander,Scott,38,905,525-5086
1080,Oscar,Travis,363,514,391-4705
1081,Mitchell,Vasquez,232,226,786-3687
1082,Christina,Craig,126,548,686-9870
1083,Sarah,Porter,259,807,740-2068
1084,Debra,Scott,200,613,329-2418
1085,Eric,Smith,324,613,656-6576
1086,Kevin,Combs,326,807,525-9084
1087,Richard,Kennedy,346,250,919-2343
1088,Debra,Simpson,115,204,128-5182
1089,Christopher,Gonzalez,166,343,590-1302
1090,Jenny,Lee,77,367,169-9674
1091,Melissa,Griffin,330,639,962-2451
1092,Dwayne,Powers,345,367,547-8524
1093,Andrew,Reilly,106,450,219-9657
1094,Ian,Roberts,196,579,226-2027
1095,Emma,Reeves,101,438,693-5888
1096,Sarah,Rios,185,613,388-3072
1097,Valerie,Carroll,106,639,512-8062
1098,Douglas,Ferguson,39,548,332-9926
1099,Richard,Thompson,157,639,540-9330
1100,Brittney,Mckay,349,514,307-6217
1101,Brittany,Ingram,33,289,737-9297
1102,Erika,Peterson,249,782,830-7270
1103,Tonya,Sanders,95,437,701-6729
1104,Danielle,Adams,150,548,720-5614
1105,Angela,Rice,188,819,422-3826
1106,Kevin,Harvey,334,519,300-6925
1107,Tina,Johnston,79,365,962-8764
1108,Brandy,Bell,39,905,929-7832
1109,Samuel,Vargas,65,647,626-3605
1110,Brian,Jensen,304,807,818-3429
1111,Paul,Valentine,158,514,676-8063
1112,Gary,Anderson,44,226,794-2716
1113,Lisa,Jenkins,61,514,196-8094
1114,Bianca,Zimmerman,213,780,555-5465
1115,Melanie,Stephens,261,519,775-9536
1116,Kyle,Williams,333,416,888-2998
1117,Shawn,Tucker,309,367,900-9648
1118,Michael,Martinez,118,782,671-9894
1119,Julia,Bowen,54,819,217-5486
1120,Hailey,Obrien,82,450,536-6270
1121,Adam,Ellison,309,780,132-6826
1122,David,Miller,366,587,164-5892
1123,Jenna,West,244,639,492-2686
1124,Breanna,Martin,85,365,843-3293
1125,Joshua,Joseph,295,867,236-8166
1126,Noah,Rivera,300,416,595-5659
1127,William,Davis,170,431,296-2566
1128,Stephanie,Turner,25,249,202-2505
1129,David,Meza,226,289,539-6066
1130,Sandra,Gonzalez,57,873,764-7642
1131,Christopher,Skinner,64,506,548-2828
1132,Logan,Thomas,189,403,752-1788
1133,Elizabeth,Chang,2,343,170-7593
1134,Rachel,Guzman,181,367,969-5836
1135,Calvin,Mosley,238,367,402-9407
1136,Ryan,Mcdaniel,67,604,109-9510
1137,Rebecca,Stafford,211,902,804-9655
1138,Ashley,Jenkins,234,639,185-5593
1139,Jamie,Hood,319,639,802-4810
1140,Lawrence,Smith,202,450,768-3370
1141,Julie,Bradley,93,365,353-5921
1142,Mark,Roberts,196,403,994-3145
1143,Linda,Dunn,284,431,413-2174
1144,John,Ellis,65,782,631-2236
1145,Stephen,Parker,54,418,864-6730
1146,Justin,Carroll,286,226,175-5583
1147,Kyle,Hobbs,354,431,619-4415
1148,Brandon,Cantrell,376,204,193-6505
1149,Beth,Carpenter,14,604,697-6718
1150,Sharon,Davis,305,905,965-4459
1151,Zachary,Davis,332,437,624-3596
1152,George,Blanchard,264,782,335-5169
1153,Katherine,Andrade,364,825,635-7723
1154,Gloria,Navarro,136,902,329-9802
1155,Shannon,Watkins,190,403,944-2028
1156,Kenneth,Daugherty,389,873,396-7302
1157,Brenda,Barnes,320,867,732-3378
1158,Melissa,Scott,260,236,957-1651
1159,Colleen,Krueger,236,431,853-6419
1160,Carlos,Sparks,36,204,535-9784
1161,Sarah,Hughes,146,579,259-2360
1162,Lisa,Ramos,153,289,836-4821
1163,Joseph,Cook,376,226,891-9838
1164,Kristy,Cole,191,289,964-2074
1165,Brittany,Orr,170,450,973-6326
1166,Andrew,Dyer,89,416,372-3245
1167,Anthony,Walker,112,579,732-9307
1168,Ronnie,Wells,385,438,288-3659
1169,Michelle,Sparks,381,867,102-6095
1170,Ashley,Williams,32,778,988-1331
1171,Angela,Parker,365,587,600-1913
1172,Erika,Brooks,384,778,254-9572
1173,Mitchell,Martinez,379,438,635-3498
1174,Sarah,Roach,162,416,888-7282
1175,Alex,Roberts,303,639,667-4476
1176,Kevin,Cervantes,192,905,617-1528
1177,Lauren,Huang,281,825,748-8351
1178,Charles,Macias,30,587,325-2427
1179,Richard,Hill,90,780,620-3510
1180,Cynthia,Jones,232,613,942-8716
1181,Jennifer,Smith,117,709,391-8868
1182,Ashley,Hines,324,249,171-1981
1183,Amy,Flores,53,780,320-7917
1184,Sara,Bright,88,343,662-8200
1185,Debbie,Roberts,228,403,971-9289
1186,Sarah,Romero,358,365,689-8481
1187,Michael,Walsh,221,438,960-9763
1188,Robin,Miller,199,236,225-1849
1189,Edward,Garcia,3,418,383-1460
1190,Emily,Harper,362,236,614-7784
1191,Jesus,Long,274,519,666-7970
1192,Madison,Russo,122,778,146-5417
1193,Todd,Sims,300,416,436-9307
1194,Gwendolyn,Brooks,209,343,540-3110
1195,Andrea,Navarro,233,807,628-7112
1196,Jeffrey,Mcgee,392,226,656-7399
1197,Donna,White,334,289,195-8034
1198,Derek,Lewis,100,905,253-2113
1199,Jennifer,Aguilar,308,306,463-4588
1200,Stephanie,Edwards,161,367,940-5554
1201,Timothy,Aguilar,214,807,136-5466
1202,Patrick,Walker,244,604,659-1793
1203,Samantha,Short,148,587,844-3390
1204,Angela,Jackson,269,778,948-6735
1205,Brandy,Moore,180,613,128-3139
1206,Alexander,Abbott,233,204,466-2832
1207,Samuel,Owen,183,604,256-9256
1208,Craig,Roberson,158,204,288-5356
1209,Tanya,Bryant,52,403,554-8923
1210,Michelle,Chavez,89,639,167-9404
1211,Linda,Clark,306,581,561-5389
1212,Lauren,Pham,78,365,599-5001
1213,Edward,Mcconnell,122,226,550-1694
1214,Clinton,Johnson,269,365,533-9422
1215,Emily,Ross,124,604,325-1189
1216,Brandon,Fisher,113,418,204-3494
1217,Sarah,Horton,254,647,681-1112
1218,Rachel,Curtis,185,514,792-2048
1219,Eric,White,296,581,161-5149
1220,Amber,Mueller,116,647,500-2268
1221,Michelle,Scott,266,343,841-2246
1222,Daniel,Gaines,213,367,853-2268
1223,Sarah,Mcgee,279,873,882-4816
1224,Sandra,Lawrence,359,403,215-8480
1225,Karen,Bates,269,431,347-6972
1226,Kerry,Levy,4,250,477-2524
1227,Nathan,Perry,220,647,869-4129
1228,Carol,Lane,379,431,774-5655
1229,Nicholas,Taylor,336,639,357-3592
1230,Julie,Wright,30,825,626-4923
1231,David,Arroyo,295,250,669-7419
1232,Maria,Williams,20,705,237-5672
1233,Susan,Park,115,581,597-2078
1234,Michelle,Murphy,87,548,480-1187
1235,David,Novak,202,438,261-1208
1236,Ronnie,Phillips,393,819,603-2354
1237,James,Marshall,261,819,283-9272
1238,Donna,Cooper,89,819,966-8747
1239,Sara,Freeman,83,403,639-8850
1240,Vicki,Medina,146,902,358-5123
1241,Jennifer,Atkinson,344,514,559-9090
1242,Amy,Torres,379,438,260-2195
1243,Heather,Sullivan,217,579,547-3039
1244,Regina,Brown,338,639,707-6931
1245,Erin,Thomas,217,705,727-2614
1246,Amanda,Crawford,122,613,362-2650
1247,Richard,Aguilar,7,709,114-8292
1248,Scott,Torres,102,709,859-2641
1249,Allison,Scott,13,249,105-8805
1250,Cassandra,Reyes,37,403,192-7544
1251,Leroy,Savage,106,873,411-2623
1252,Crystal,Cline,171,403,453-2609
1253,Michael,Kirby,294,709,753-4090
1254,Jennifer,Owens,230,709,514-3333
1255,Jennifer,Adams,174,873,1000-7163
1256,Richard,Smith,94,647,445-8430
1257,Courtney,Navarro,176,819,625-1227
1258,Heather,Ramirez,325,604,773-4576
1259,Robert,Smith,272,204,954-6836
1260,Michael,Mitchell,6,825,538-2354
1261,Stephanie,Chung,346,647,152-7662
1262,Stephanie,Lara,148,780,793-7526
1263,Christopher,Brooks,342,289,550-5551
1264,David,Morrow,351,226,973-1464
1265,Lisa,Hubbard,324,579,857-6876
1266,Luke,Gardner,84,450,343-9132
1267,William,Brooks,373,236,591-1691
1268,Anthony,Parker,373,705,621-5451
1269,Julie,Phillips,226,782,385-7720
1270,John,Sherman,327,418,107-4783
1271,Christopher,Sellers,1,236,563-3863
1272,John,Miller,120,343,777-6687
1273,Hannah,Sweeney,71,902,408-8502
1274,Nancy,Caldwell,72,403,569-5469
1275,Daniel,Pearson,177,367,142-3543
1276,Kristen,Patterson,137,780,665-2312
1277,Christopher,Johnson,289,778,859-5044
1278,Dominique,Giles,156,343,998-4295
1279,Melanie,Kane,201,902,751-1082
1280,Alexis,Cortez,311,438,509-9489
1281,Linda,Hill,4,905,185-3435
1282,Jessica,Nelson,114,709,346-6182
1283,Spencer,George,22,579,953-1536
1284,Steven,Lambert,213,604,588-4466
