buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,area_code,phone_number
529,Trevor,Raymond,47,165,3,176,873,278-4975
530,Nicole,Gomez,73,359,3,105,437,642-4305
531,Charles,Acevedo,60,291,2,153,226,294-2584
532,Joanna,Phillips,23,90,5,241,579,158-7057
533,Meagan,Shah,76,117,5,286,343,969-4919
534,Christy,Gonzalez,22,191,2,99,905,895-9560
535,Charles,Conway,33,264,3,274,905,513-2465
536,Shannon,Haney,53,215,2,104,825,420-9535
537,Brian,Herring,29,293,1,62,418,877-5424
538,Ronald,Alexander,66,317,2,36,819,129-7610
539,Bryan,Ferguson,78,142,5,341,579,562-3225
540,Joshua,Banks,32,283,3,392,289,573-7691
541,Danielle,Fitzgerald,40,349,5,391,639,584-2671
542,Tracy,Mathis,64,217,2,233,639,283-8583
543,Joseph,Nicholson,30,175,3,295,579,819-9187
544,Jamie,Jones,65,104,5,375,825,622-9222
545,Stephanie,King,50,169,3,243,819,750-5413
546,Amy,Melendez,81,375,3,320,506,712-7227
547,Andre,Long,52,192,4,226,581,150-2538
548,David,Murphy,55,329,3,112,709,308-1878
549,Richard,Williamson,23,176,5,247,780,442-3816
550,Michael,Miller,56,24,2,135,367,662-7457
551,Tammy,Arnold,59,170,4,4,867,891-7586
552,Manuel,Kidd,65,126,5,282,204,939-4032
553,Megan,Mills,26,64,2,224,639,889-5812
554,Donna,Smith,40,22,3,291,709,474-2479
555,Robert,Miller,66,285,2,96,365,711-7378
556,Scott,Cox,32,187,5,32,519,751-9554
557,Daniel,Smith,24,48,3,184,782,115-8199
558,Dustin,Kline,75,333,3,373,825,295-4393
559,Luis,Lawson,59,220,4,332,431,909-2939
560,Joseph,Townsend,35,88,4,305,705,289-8490
561,Todd,Fields,54,114,2,337,873,620-2841
562,Michelle,Hodge,81,250,3,26,548,165-9031
563,Victor,George,50,60,2,290,306,510-5983
564,Christina,Jones,26,40,1,112,289,469-3677
565,Stephanie,Harris,49,205,5,234,819,465-5113
566,Nathaniel,Pierce,74,118,3,113,226,379-1600
567,Jack,Parker,80,47,5,117,639,507-3697
568,Juan,Hardin,33,99,1,237,807,292-9178
569,Jill,Newton,41,130,2,427,639,905-3544
570,Brenda,Clark,30,351,4,305,807,394-7208
571,Christine,Hansen,41,196,5,429,226,191-9056
572,Ashley,Guzman,81,390,3,125,867,468-4131
573,Dustin,Coleman,54,166,2,431,306,194-4960
574,Pamela,Hendricks,63,372,5,67,873,865-9513
575,Jacqueline,White,56,21,2,327,579,962-7827
576,Dennis,Howard,54,40,4,8,807,815-4872
577,Felicia,Turner,35,55,3,392,289,455-7589
578,Eric,Huerta,42,285,1,341,367,578-8756
579,Christine,Munoz,62,169,4,228,289,241-2167
580,Lynn,Parsons,78,164,4,245,647,555-1999
581,Cathy,Mullen,31,358,1,401,587,673-8426
582,Vanessa,Ray,20,270,1,20,306,930-2243
583,Aaron,Davis,73,348,4,45,604,290-3950
584,Richard,Hernandez,52,280,4,317,613,880-3523
585,Hector,Smith,20,98,2,183,825,760-8109
586,Michael,Hill,42,139,4,379,548,655-2056
587,Thomas,Lee,44,352,5,365,519,309-4174
588,Wayne,Howard,73,230,5,338,403,592-5910
589,Lee,Smith,80,173,4,265,249,499-7792
590,Heather,Smith,33,355,4,181,825,907-8470
591,Laura,Price,80,276,1,52,367,699-8686
592,Daniel,Morgan,48,316,1,81,365,603-1991
593,Kevin,Gomez,37,64,4,214,639,320-8610
594,Richard,Lane,53,77,1,274,825,783-2848
595,Cathy,Huff,72,283,2,274,782,742-9866
596,Kyle,Hall,48,276,3,51,705,775-2151
597,Katherine,Jones,54,64,4,336,450,820-8928
598,Oscar,Phillips,19,156,5,227,365,656-3559
599,Ronald,Nguyen,25,269,3,108,867,308-2628
600,Patricia,Williams,40,375,4,185,306,213-3559
601,Nicole,Anderson,42,357,4,225,204,207-8049
602,Adam,Garcia,65,295,3,247,306,426-6856
603,Tina,Davis,74,261,1,268,782,159-2386
604,Emily,Olsen,70,270,3,376,604,311-9858
605,Kevin,Figueroa,44,340,4,424,236,559-3740
606,Morgan,Wagner,47,335,3,175,579,717-7972
607,Shane,Mendoza,60,271,3,209,579,571-9056
608,Victoria,Oneal,39,364,5,390,403,349-6413
609,Russell,Wilson,39,241,5,54,867,739-9194
610,Kelly,Fuller,37,87,2,87,604,862-5353
611,Timothy,Fuller,43,265,5,340,403,822-5295
612,Susan,Spencer,81,269,1,165,418,714-9468
613,Brett,Flores,24,156,2,52,873,335-5896
614,Eric,Cohen,35,275,2,90,807,372-7116
615,Allen,Johnston,61,178,4,295,782,957-3452
616,Joseph,Davis,20,212,5,35,418,928-3839
617,Colleen,Salinas,36,251,3,276,780,598-6385
618,Janet,Payne,45,307,2,75,519,343-6300
619,Amanda,Hicks,76,89,1,397,289,978-2519
620,Ashley,Foster,62,382,3,420,613,547-1581
621,Jacob,Moore,19,233,4,380,437,338-3388
622,Christopher,Harper,76,146,2,135,431,781-7447
623,Deborah,Doyle,52,286,3,87,782,682-1819
624,Aaron,Beck,66,8,5,140,506,549-1804
625,Shawn,Mullins,25,98,5,411,418,900-6378
626,Nicole,Mccann,53,38,1,71,604,852-2301
627,Sara,Johnson,78,186,5,362,204,295-6993
628,Angela,Huerta,81,383,2,222,581,776-9343
629,Donald,Hudson,50,229,2,297,519,200-1293
630,Alyssa,Franco,65,289,4,46,705,280-4309
631,Martin,Roberts,25,202,5,237,226,436-3115
632,Luke,Graham,75,137,3,297,431,303-2187
633,Christy,Lewis,49,6,1,74,581,229-4028
634,Joseph,Gonzalez,36,336,1,274,367,449-9712
635,Susan,Gardner,58,75,5,69,431,400-6187
636,Tara,Fuller,63,31,1,312,236,395-4942
637,Aaron,Webb,72,373,4,332,639,616-7321
638,Jaclyn,Jackson,81,229,5,162,905,735-4786
639,Matthew,Morris,69,33,5,390,450,419-5110
640,Michael,Smith,68,6,2,396,367,987-4898
641,Alexandra,King,69,98,4,365,438,159-6103
642,Crystal,Gilmore,48,328,1,249,343,975-1487
643,Mary,Ochoa,50,43,1,29,825,196-3233
644,Allison,Kim,61,205,4,21,306,764-2397
645,Timothy,Bauer,47,194,2,20,365,700-7947
646,David,Hicks,27,232,3,284,437,723-2024
647,James,Wilkerson,29,157,4,305,873,810-7563
648,Jerry,Sanchez,46,125,1,141,905,251-8303
649,Andrew,Martin,22,208,1,331,403,843-6054
650,Veronica,Franklin,32,144,5,410,867,594-6113
651,Rebecca,Contreras,28,230,5,240,236,841-7688
652,Karen,Wright,79,260,2,396,506,682-6713
653,William,Kidd,58,224,2,220,418,950-8213
654,Derek,Davis,52,345,3,160,306,813-6772
655,Michelle,Carpenter,21,36,3,151,581,132-9651
656,Sharon,Moore,30,369,5,38,365,763-4018
657,Philip,Davis,79,93,2,127,438,204-1598
658,Angela,Kelly,20,271,4,112,819,405-7134
659,Robert,Kelley,52,189,1,256,367,339-6479
660,Kayla,Baker,66,12,4,369,581,633-6238
661,Lauren,Miller,20,202,3,265,226,345-6733
662,David,Gilmore,63,349,2,114,709,901-1946
663,Heather,Miller,70,391,4,348,249,263-6923
664,Russell,Bauer,42,78,5,158,416,565-1521
665,John,Maldonado,27,50,1,189,289,287-6500
666,Desiree,Dennis,80,275,1,32,905,633-8979
667,Breanna,Morrow,40,169,1,92,438,593-9154
668,Christopher,Vargas,78,111,2,180,418,614-6348
669,Hunter,Jordan,19,148,4,115,236,878-6184
670,Christine,Rodriguez,77,53,3,351,587,314-8450
671,Ryan,Manning,38,281,2,232,250,456-4794
672,Linda,Hill,69,254,2,189,416,783-6410
673,Edward,Adams,21,33,2,104,647,664-8786
674,Crystal,Williams,40,271,2,281,506,961-4196
675,Rachael,Nelson,46,305,3,339,236,506-9975
676,Kevin,Kane,42,126,4,332,639,788-5022
677,Carolyn,Dixon,67,369,5,216,289,909-2115
678,Melody,Zamora,38,213,2,121,416,802-2455
679,Melissa,Foster,27,89,4,294,782,344-6057
680,Daniel,Smith,79,157,2,96,705,136-8010
681,Kristen,Clayton,75,52,2,146,604,935-7601
682,Nancy,Zavala,26,99,1,12,250,379-9418
683,Michael,Ramirez,76,130,1,404,579,240-2266
684,Valerie,Anderson,72,318,2,378,873,280-3088
685,Colleen,Keith,78,66,2,12,647,531-4449
686,Morgan,Jenkins,57,265,1,196,506,842-1389
687,Stephen,Ray,37,193,5,67,226,517-8899
688,Deborah,Eaton,22,284,2,79,613,546-1586
689,Michele,Bowen,76,17,2,391,418,106-7677
690,Malik,Lin,75,350,3,289,204,500-5728
691,Jonathan,Taylor,63,62,3,285,825,601-4717
692,Victoria,Hayden,81,133,3,297,579,749-1227
693,Roberto,Hubbard,66,152,4,251,782,341-8460
694,Aaron,Baker,50,114,2,413,613,237-7363
695,Kristen,Key,56,259,2,244,867,405-9840
696,Laura,Todd,40,137,2,204,647,216-4153
697,Thomas,Hart,61,346,1,228,581,283-3668
698,David,Brewer,75,172,3,162,807,148-7271
699,Philip,Hayes,54,250,3,213,705,380-2781
700,Megan,Sanchez,41,336,3,403,236,565-1382
701,Patricia,Glenn,56,46,2,223,705,242-2450
702,James,Fields,56,357,3,358,905,886-2569
703,Joshua,Wilcox,38,192,3,5,343,579-9277
704,Heather,Cruz,57,377,3,233,639,939-8612
705,Catherine,Reynolds,73,210,3,21,289,997-8503
706,Thomas,Guzman,39,125,1,421,579,388-2616
707,Steven,Perez,39,309,1,28,367,184-9136
708,Richard,Smith,59,84,2,113,365,302-2741
709,Deborah,Ortega,38,242,5,412,249,917-4595
710,Andrew,Green,59,85,2,348,438,171-6580
711,Krystal,Love,33,192,5,76,416,111-6806
712,Veronica,Rojas,55,107,5,363,780,694-2865
713,Tara,Price,50,162,1,415,905,131-7217
714,Fernando,King,34,161,1,242,438,619-5039
715,Matthew,Carter,25,137,3,343,819,102-3179
716,Adam,Adams,29,76,2,243,249,614-9524
717,Chad,Phillips,53,235,3,12,647,238-5025
718,Charles,Wilson,35,184,1,16,905,136-2640
719,Alexandra,Ponce,19,39,3,128,819,357-9310
720,Travis,Murphy,49,91,2,375,778,199-9615
721,Victoria,Benson,58,362,3,62,226,205-3807
722,Latoya,Clark,33,284,1,275,450,195-6157
723,Ryan,Nixon,76,151,4,384,587,481-7544
724,Michele,Stewart,44,386,5,250,819,571-9405
725,Robert,Steele,47,326,3,379,437,847-3305
726,Stephanie,Ingram,80,265,3,253,782,918-9673
727,Lisa,Roberts,50,384,3,359,782,376-8429
728,Joseph,Moore,61,29,1,36,204,257-5717
729,Victoria,Walters,44,286,1,270,236,893-5256
730,David,Harris,21,233,3,357,236,820-9295
731,Timothy,Mitchell,44,83,4,15,418,386-4981
732,Alexandra,Durham,57,342,1,15,807,194-6208
733,Timothy,Armstrong,38,136,1,355,450,492-1152
734,Edwin,Ali,38,71,3,332,819,565-7432
735,Robin,Carroll,49,312,1,31,604,162-3436
736,Brian,Yang,75,169,4,27,579,455-2997
737,Angela,Beltran,56,205,2,38,418,573-8736
738,John,Smith,76,87,3,245,226,644-5718
739,Scott,Taylor,80,79,3,178,236,208-1989
740,Tiffany,Vega,63,388,5,100,709,696-4064
741,Pamela,Anderson,77,254,4,320,289,453-8762
742,Douglas,Johnson,69,22,1,220,579,227-5608
743,Patricia,Owens,44,375,1,358,780,995-2268
744,Danielle,Long,35,367,1,431,204,867-3626
745,Michael,Walters,24,337,1,36,438,260-7993
746,Denise,Bruce,26,251,4,318,782,770-8212
747,Dana,Nelson,60,46,1,66,581,269-7219
748,Tiffany,Greer,66,366,2,154,705,436-4679
749,Gregory,Gutierrez,46,109,5,61,825,524-1902
750,Kari,Maxwell,37,241,2,41,438,673-4379
751,Tyrone,Nguyen,28,101,3,71,778,113-8118
752,Darren,Murphy,59,364,3,206,306,776-1649
753,Jessica,Allen,51,46,4,158,780,113-4425
754,James,Herrera,60,245,2,153,782,424-7170
755,Janet,Brown,57,356,3,16,437,296-2964
756,Katrina,Wilson,45,179,4,274,343,956-3037
757,Steve,Luna,62,182,3,315,289,984-3955
758,Jeremy,Brewer,58,48,1,171,581,526-9405
759,Benjamin,Parks,81,211,1,275,782,533-7091
760,Joseph,Rogers,31,229,1,262,613,227-8020
761,Ana,Wilson,32,382,2,346,579,568-8578
762,Cheryl,Shepard,68,69,4,192,226,471-2485
763,Colton,Evans,34,66,1,22,581,353-5993
764,Michael,Moore,35,32,1,248,418,544-5458
765,Stephanie,Carlson,73,285,3,110,778,916-4698
766,Nancy,Arnold,49,271,4,374,437,622-1701
767,Tyler,Berger,58,370,3,388,306,840-2203
768,Charles,Keith,60,282,1,271,778,552-8765
769,Sean,Medina,80,267,5,177,587,306-2546
770,Robert,Austin,55,216,5,13,825,702-8827
771,Angela,Torres,66,173,2,252,873,753-7076
772,Ronald,Mendoza,19,82,5,347,450,848-4521
773,Samantha,Harris,28,281,4,280,403,837-1876
774,Clarence,Hughes,42,236,2,412,250,490-3510
775,Richard,Mcdonald,28,132,2,89,587,142-4073
776,Diana,Thomas,41,77,3,30,450,870-1441
777,Ethan,Campbell,28,100,3,36,587,770-9274
778,Peggy,Martinez,28,216,4,224,431,881-9194
779,William,Mendoza,44,135,3,159,365,732-2910
780,Antonio,Stewart,45,110,2,77,250,550-8108
781,Kendra,Cooper,46,69,4,113,902,929-9356
782,Heather,Greene,80,220,4,307,604,908-9649
783,Melissa,Hodge,68,95,4,423,905,250-2818
784,Kimberly,Haney,28,350,1,128,819,157-1369
785,Christian,Bradshaw,47,210,5,166,647,949-5347
786,Colleen,Sparks,59,305,5,175,204,390-8515
787,Nicholas,Gibbs,36,248,1,350,819,795-6428
788,Crystal,Ibarra,60,85,3,371,416,118-2487
789,Melanie,Meyer,41,185,5,63,581,558-4843
790,Elizabeth,Dickerson,43,293,1,314,782,550-1885
791,Sharon,Parker,26,215,1,192,431,991-5727
792,Jacqueline,Bell,71,158,5,413,250,998-1389
793,Ann,Whitehead,60,336,5,87,226,270-9287
794,Wendy,Wilson,57,350,4,169,431,170-9584
795,Gregory,Norris,78,332,5,420,250,493-2519
796,Michael,Rogers,40,72,2,279,579,419-4030
797,Jennifer,Mitchell,46,341,4,410,782,642-2573
798,Corey,Reyes,40,307,4,192,548,720-6946
799,James,Sanchez,78,190,3,80,514,109-2900
800,Tina,Bailey,59,298,5,310,438,964-8810
801,Jimmy,Hall,31,377,2,8,613,720-4707
802,Christopher,Hunt,19,274,3,332,604,250-9115
803,Warren,Riggs,49,53,5,2,365,365-6892
804,Alejandra,West,79,74,3,359,709,582-9960
805,Hayley,Thomas,71,265,3,38,236,737-3871
806,Cynthia,Doyle,49,282,2,128,867,605-6223
807,Amanda,Sims,36,242,4,407,782,563-3227
808,Brianna,Scott,69,128,2,311,778,887-9144
809,Kathryn,White,56,283,4,222,519,667-6901
810,Angela,Long,76,111,1,201,289,200-4960
811,Ryan,Anderson,23,29,3,179,548,651-2542
812,James,Sloan,71,392,4,359,506,998-3544
813,Patricia,Foster,44,215,5,400,416,644-1148
814,John,Clark,47,293,5,19,873,859-7346
815,Antonio,Phillips,41,360,1,212,236,706-5866
816,Amy,Matthews,57,379,5,144,367,634-9780
817,Brenda,Thompson,23,182,2,337,873,813-8961
818,Rebecca,Wilkinson,23,124,1,57,825,399-6630
819,Joshua,Howard,58,305,1,422,343,554-8914
820,Anna,Green,48,45,3,45,819,229-4676
821,Shawn,Smith,71,189,1,41,579,465-7926
822,Rodney,Baldwin,20,206,2,257,587,944-4983
823,Barbara,Smith,41,124,1,60,431,683-2093
824,Thomas,Lawson,34,175,2,273,548,785-6780
825,Kristie,Lopez,75,36,1,422,604,670-9641
826,Scott,Kelly,75,367,3,156,306,461-5751
827,Samantha,Rose,63,20,3,387,519,114-3360
828,Mary,Stokes,24,102,4,201,519,764-2458
829,Kara,Jones,77,162,4,224,705,672-7361
830,Tom,Patterson,53,204,5,286,825,776-9552
831,Donna,Reyes,73,68,3,310,867,870-5556
832,Stephanie,Gould,78,117,1,269,226,370-8023
833,Joseph,Gibson,80,327,3,400,450,577-6631
834,Tina,Rodriguez,59,316,3,199,306,326-9886
835,Mark,Reed,53,365,4,236,431,311-3816
836,Jose,Brown,66,212,5,417,506,869-9784
837,Troy,Trevino,28,200,5,324,905,158-1555
838,Jonathan,Hunter,58,265,1,115,306,909-7085
839,Kenneth,Johnston,73,385,1,368,639,661-6909
840,Sean,Ponce,27,280,3,363,367,652-7066
841,Amanda,Cowan,21,231,1,310,431,192-1699
842,Kevin,Hill,53,58,1,24,613,432-3007
843,Jason,Hernandez,80,340,1,134,226,540-1618
844,Scott,Williams,28,154,4,78,807,566-6152
845,Wanda,Anderson,22,359,1,334,416,610-3214
846,Sandra,Delacruz,46,225,4,214,403,170-5134
847,Cynthia,Rodriguez,67,61,5,301,418,912-2185
848,Tara,Curtis,57,367,5,286,647,989-9550
849,Debra,Woods,24,295,3,388,902,633-9062
850,Emily,Shah,56,162,2,109,807,531-7173
851,Amy,Rivera,29,72,3,132,604,721-8809
852,Stephen,Brown,46,13,3,182,514,593-7908
853,Nancy,Bentley,49,280,1,168,438,486-9096
854,Heather,Perry,44,320,5,10,709,538-8602
855,Tammy,Boyd,60,150,3,318,587,368-7543
856,Chad,Moses,43,382,2,116,778,952-5280
857,Nathan,Peterson,37,148,2,397,825,935-5642
858,David,King,47,168,2,198,604,697-4045
859,William,Reyes,43,45,1,242,236,290-8397
860,Steven,Thomas,24,198,4,368,709,336-3139
861,Scott,Casey,72,279,5,262,250,528-4424
862,Danielle,Lang,40,389,4,324,905,614-4180
863,Maria,Yang,67,253,4,145,236,456-2325
864,Benjamin,Johnson,45,31,3,289,639,853-6965
865,Francis,Larson,23,334,2,65,418,385-4152
866,Joshua,Owens,35,201,4,44,807,171-9415
867,Brian,Brown,53,236,3,73,905,975-2263
868,Kristina,Buckley,45,73,5,269,613,453-7409
869,Lauren,Knox,57,35,2,401,236,187-1648
870,Wesley,Sanchez,56,100,3,233,367,888-1119
871,Phyllis,Myers,53,212,3,172,873,403-9794
872,Rachel,Liu,75,308,3,220,250,914-1943
873,Veronica,Sweeney,50,387,4,78,778,133-6936
874,George,Ferguson,45,182,5,407,437,740-3210
875,Dalton,Mccullough,33,280,1,240,579,660-8930
876,Lawrence,Reed,81,366,3,406,306,651-6360
877,Colleen,Obrien,76,87,4,93,581,345-6203
878,Daryl,Neal,49,97,2,177,236,170-8937
879,Benjamin,Walker,58,117,2,277,825,749-7816
880,Ashley,Huffman,45,55,2,278,825,436-7633
881,Duane,Allen,53,371,1,54,416,117-4478
882,Ronald,Smith,71,328,1,294,204,617-4522
883,Ann,Park,80,118,1,411,807,228-7347
884,Tiffany,Hines,71,164,2,266,579,387-5271
885,Christopher,Jones,44,181,2,86,867,368-6949
886,Michael,Holt,32,74,1,47,819,322-2346
887,Melissa,Hicks,23,340,4,367,825,785-4691
888,Angel,Santana,28,78,4,79,514,839-8407
889,Justin,Dillon,80,7,1,31,581,826-5896
890,Matthew,Taylor,57,393,5,133,579,498-4848
891,Miranda,Taylor,73,373,1,221,587,611-1106
892,Emily,Sullivan,73,123,3,391,709,109-5005
893,Kevin,Bonilla,24,119,5,157,416,191-5691
894,Tracy,Velasquez,45,240,2,265,431,454-4264
895,John,Murray,48,26,4,27,306,461-6934
896,Brittney,Richardson,81,120,3,388,343,219-5882
897,Robert,Wagner,69,106,1,387,367,152-8503
898,Michael,Mcmahon,69,60,3,66,403,455-8577
899,Kelly,Morris,42,91,2,401,581,597-1754
900,Edward,Phillips,69,286,3,143,581,878-5460
901,Christopher,Frost,80,109,4,309,825,926-5863
902,Jessica,Hickman,66,302,2,203,902,624-5241
903,Evelyn,Williams,50,126,1,281,807,749-2049
904,John,Franco,24,349,1,379,289,511-5122
905,Brandy,Wood,73,314,2,60,519,629-1743
906,Michael,Nelson,81,55,4,281,639,202-8642
907,Richard,Gregory,74,13,3,104,587,299-3049
908,Cheyenne,Meyers,30,109,1,38,639,215-5846
909,Andrea,Kelly,54,311,2,179,450,903-4534
910,Heather,Sullivan,22,55,1,239,416,210-6502
911,Carol,Berg,65,357,2,163,902,751-4738
912,Robert,Heath,70,184,3,15,780,265-1444
913,Ian,Fisher,73,333,1,323,365,377-9909
914,Richard,Carpenter,47,336,5,53,902,542-6465
915,Phillip,Wilkinson,50,167,3,73,807,947-8315
916,Katherine,Fisher,22,151,3,55,905,250-9598
917,Kathleen,Young,48,127,5,328,249,449-1123
918,Jean,Murphy,55,140,1,391,519,341-8219
919,Erin,Burke,46,129,5,407,514,474-6532
920,Megan,Melendez,80,125,4,179,204,789-8142
921,Heather,Alvarez,80,36,5,216,226,966-7254
922,Jeffrey,Willis,76,208,1,401,367,785-6276
923,John,Mccoy,74,204,4,153,236,985-3776
924,Jonathan,Norris,48,121,3,263,825,800-9473
925,Jillian,Walsh,66,141,1,424,902,570-8229
926,Brian,Williams,75,1,4,181,705,971-7726
927,Kathleen,Phillips,23,51,3,193,306,477-9559
928,Elizabeth,White,72,34,2,252,431,704-9589
929,Kiara,Contreras,65,272,5,57,780,239-5329
930,Holly,Jones,60,141,1,407,902,454-5686
931,Jennifer,Wolfe,78,363,4,278,902,797-4734
932,Traci,Smith,19,116,2,313,438,322-4678
933,Roy,Sutton,69,183,5,8,343,408-8756
934,Jillian,Rios,66,4,5,415,782,266-1328
935,Michael,Jones,72,4,1,380,416,188-7595
936,Carrie,Adams,48,136,3,7,431,205-7016
937,Emily,Fernandez,23,64,3,335,519,336-5480
938,Danielle,Matthews,22,112,2,356,519,161-5870
939,Steven,Jones,71,316,2,373,647,656-4668
940,David,Poole,33,122,1,97,514,588-5833
941,Micheal,Hernandez,38,92,4,218,438,543-1924
942,Pamela,Brock,52,366,4,40,250,845-2863
943,Noah,Evans,38,314,3,93,778,580-7624
944,Michele,Brandt,35,309,1,36,418,907-2397
945,Wesley,Bishop,30,113,2,71,519,999-8223
946,Ian,Todd,27,203,3,306,367,868-9570
947,Ricardo,Reese,58,148,2,62,647,677-8750
948,Sarah,Daniel,78,292,3,206,581,947-1247
949,Derrick,Stark,32,242,5,425,431,471-6894
950,Eileen,Santana,80,376,5,206,250,351-9475
951,Monique,Hawkins,44,376,5,26,226,374-7872
952,Mark,Thomas,78,143,1,4,506,365-4063
953,Michael,Smith,41,168,5,34,416,772-7283
954,Charles,Berry,60,308,1,422,778,423-5766
955,Nicole,Moore,19,129,3,256,581,422-1382
956,Matthew,Smith,73,327,3,273,306,334-8597
957,Stephen,Guzman,71,216,2,215,639,102-7071
958,Melissa,Miller,46,275,1,259,250,328-3266
959,Amy,Hall,57,58,4,241,709,930-4687
960,Jason,Sullivan,44,100,1,224,416,436-6726
961,Jeremy,Smith,65,10,2,107,709,834-7721
962,Gregory,Leonard,72,338,1,372,819,168-8103
963,Andre,Jones,62,373,4,186,782,698-7241
964,Dustin,Knight,49,223,3,271,579,335-9955
965,Kelsey,Farrell,65,250,2,126,431,172-1457
966,Christine,Anderson,67,364,5,312,289,564-3969
967,James,Kim,26,104,5,192,705,621-4601
968,Lynn,Myers,33,136,3,430,437,349-4214
969,Anthony,Gomez,36,71,4,108,226,456-9225
970,Christopher,Ward,21,170,3,203,647,328-8475
971,Daniel,Wright,45,132,3,355,416,270-5237
972,David,Davis,63,385,5,324,519,617-3339
973,Daniel,Townsend,35,87,2,366,873,204-2880
974,Tanya,White,69,339,2,34,431,853-6939
975,Melanie,Cooper,79,203,5,378,709,371-5396
976,Richard,Long,32,213,5,68,709,308-8269
977,Jessica,Montgomery,81,366,5,86,807,708-2734
978,Laura,Davis,46,282,3,402,367,395-6742
979,Chelsea,Lawson,47,127,5,116,548,675-3096
980,Joseph,Barber,68,242,4,190,236,886-9267
981,Ellen,Martin,64,17,4,89,437,155-6313
982,Natasha,Forbes,80,161,1,359,506,307-6806
983,Melody,Acevedo,67,257,2,196,506,539-8688
984,Michael,Hodge,45,179,4,108,581,823-3651
985,Dustin,Strickland,69,187,3,130,873,388-5164
986,David,Hanna,22,95,2,168,579,773-9125
987,Sarah,Craig,80,85,4,44,226,474-8278
988,Richard,Martinez,21,227,2,107,403,374-5855
989,Lisa,Martin,80,14,2,212,365,339-4207
990,Jennifer,Quinn,75,218,3,315,581,700-7140
991,Shannon,Serrano,47,45,1,65,604,724-2472
992,Edward,Cannon,40,21,4,286,639,564-5502
993,Chase,Lee,50,87,1,291,647,150-9746
994,Clifford,Rivers,69,255,1,136,825,440-1646
995,Tony,Cooper,73,282,2,267,873,127-4572
996,Joseph,Barnett,46,118,5,322,807,473-1166
997,Kristen,Aguirre,33,346,3,338,705,605-2851
998,David,Russell,62,351,3,31,581,327-5712
999,Kelly,Barrera,21,114,2,19,639,806-2804
1000,Joseph,Price,44,187,1,407,416,590-7901
1001,Miguel,Raymond,30,334,4,53,780,353-8242
1002,Linda,Austin,47,189,2,65,514,675-3154
1003,Brent,Lewis,78,14,4,423,647,319-2586
1004,Alexander,Blackwell,69,104,4,431,873,908-8378
1005,Ryan,Mason,22,183,3,115,905,224-9913
1006,Angela,Hughes,60,294,2,163,639,255-4036
1007,Ian,Morgan,55,261,5,352,782,369-1956
1008,Gina,Contreras,36,362,4,183,306,163-8523
1009,Diana,Moran,50,135,4,62,250,240-5967
1010,Mary,Stephenson,52,100,4,240,548,626-9274
1011,Jason,Young,54,281,1,284,204,390-2751
1012,Michelle,Zimmerman,19,223,5,305,780,620-2693
1013,Warren,York,37,362,1,262,416,289-1112
1014,Eugene,Burgess,54,378,5,21,782,735-1036
1015,John,Walton,29,283,3,149,249,257-4542
1016,Donald,Perry,50,247,3,206,367,338-1398
1017,Lori,Hobbs,44,261,3,272,782,721-5733
1018,Abigail,Leach,55,287,2,81,306,575-9120
1019,Sarah,Ramos,51,356,2,261,418,162-8156
1020,Michael,Reyes,76,298,1,422,905,835-8432
1021,Marc,Dawson,55,121,3,90,226,993-7045
1022,Matthew,Kelly,25,46,3,317,514,499-4844
1023,Patricia,Adams,30,11,3,404,647,425-8898
1024,Brian,West,19,210,3,219,705,871-9678
1025,Robin,Jenkins,45,11,5,89,819,882-1598
1026,Michelle,Moore,55,365,1,408,778,301-5622
1027,Richard,Golden,19,367,3,259,807,685-8754
1028,Michael,Brooks,72,293,5,276,587,227-8158
1029,Suzanne,Myers,72,131,3,300,403,325-5203
1030,Christopher,Robbins,71,349,2,319,807,303-5971
1031,Charles,Sanchez,66,359,5,366,514,852-2355
1032,Joy,Meyer,51,292,1,352,780,303-5943
1033,Richard,Green,75,174,3,425,306,157-4091
